Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year
北,回龙观,,6,矩阵二期,101101570407,1室1厅,365.0,昌平,精装,63.0,2004
南北,回龙观,,6,龙华园,101102619753,1室1厅,330.0,昌平,其他,58.0,1994
南北,天通苑,,7,天通苑北一区,101102465953,3室1厅,499.0,昌平,精装,126.0,2004
东南北,西三旗,,28,旗胜家园,101102367104,3室1厅,435.0,昌平,精装,90.0,2009
南北,天通苑,,18,天通西苑二区,101102228225,2室2厅,475.0,昌平,精装,139.0,2003
东西,鼓楼大街,,6,和平街东里,101102643290,2室1厅,252.0,昌平,其他,63.0,1994
南北,立水桥,,6,佳运园二期,101102706630,2室1厅,435.0,昌平,精装,88.0,2005
南北,回龙观,,4,北郊农场宿舍,101102718023,2室1厅,340.0,昌平,精装,61.0,1994
东南,天通苑,,19,天通苑东二区,101102719640,2室1厅,393.0,昌平,精装,106.0,2001
东西,回龙观,,20,新龙城,101102707762,2室1厅,490.0,昌平,精装,102.0,2006
南北,北七家,,6,名佳花园三区,101102696146,2室1厅,370.0,昌平,精装,85.0,2005
南北,北七家,,6,名佳花园四区,101102577386,1室1厅,288.0,昌平,其他,61.0,2003
南北,回龙观,,6,龙博苑二区,101102586706,2室1厅,400.0,昌平,精装,79.0,2004
南,天通苑,,18,天通苑北一区,101102683656,1室1厅,388.0,昌平,精装,89.0,2004
西北,鼓楼大街,,28,新悦家园,101102706835,1室1厅,270.0,昌平,其他,60.0,2013
南北,回龙观,,11,流星花园三区,101102730935,3室1厅,625.0,昌平,简装,121.0,2006
南,立水桥,,15,溪城家园,101102645243,2室1厅,410.0,昌平,精装,80.0,2010
南北,天通苑,,9,天通苑本五区,101102516313,3室1厅,530.0,昌平,精装,147.0,2001
南,回龙观,,12,矩阵二期,101102692993,1室1厅,405.0,昌平,精装,69.0,2004
南北,回龙观,,5,三合庄园,101102689105,2室1厅,428.0,昌平,精装,91.0,2006
南北,北七家,,6,温泉花园B区,101102691903,2室1厅,285.0,昌平,简装,80.0,1997
南北,回龙观,,6,云趣园二区,101102683290,2室2厅,450.0,昌平,精装,93.0,2000
南北,天通苑,,10,天通苑中苑,101102651409,3室2厅,735.0,昌平,精装,172.0,2008
南北,天通苑,,6,天通苑东一区,101102650299,2室1厅,408.0,昌平,精装,89.0,2001
南北,回龙观,,6,佰嘉城,101102679849,3室1厅,480.0,昌平,其他,121.0,2008
南北,回龙观,,6,龙泽苑东区,101102682490,2室1厅,520.0,昌平,简装,108.0,2003
西南,立水桥,,6,东辰小区,101102664762,2室1厅,328.0,昌平,精装,65.0,1998
南北,天通苑,,7,天通苑北三区,101102693758,2室2厅,421.0,昌平,精装,113.0,2005
北,回龙观,,20,新龙城,101102639424,1室0厅,300.0,昌平,精装,46.0,2007
南北,霍营,,6,天鑫家园,101102719859,1室1厅,339.0,昌平,简装,65.0,2003
南北,立水桥,,6,佳运园一期,101102585982,2室1厅,365.0,昌平,简装,70.0,1998
南北,回龙观,,10,矩阵三期,101102562011,2室1厅,510.0,昌平,简装,93.0,2007
东南,天通苑,,32,天通西苑三区,101102487589,3室2厅,500.0,昌平,简装,138.0,2003
东西,北七家,,6,北亚花园,101102446089,2室1厅,299.0,昌平,简装,79.0,2003
南,天通苑,,6,天通苑北三区,101102305541,2室1厅,403.0,昌平,精装,97.0,2003
南北,北七家,,6,望都家园,101102116521,2室2厅,398.0,昌平,简装,97.0,2001
南北,回龙观,,6,龙锦苑六区,101102244937,2室1厅,455.0,昌平,精装,84.0,2003
南北,回龙观,,6,龙腾苑二区,101101975651,2室1厅,460.0,昌平,精装,101.0,2003
南北,北七家,,6,名佳花园四区,101102588073,2室1厅,358.0,昌平,其他,87.0,2003
南北,回龙观,,6,慧华苑,101102488614,2室1厅,405.0,昌平,简装,99.0,1996
南北,回龙观,,11,流星花园二区,101102637309,2室1厅,499.0,昌平,精装,102.0,2004
南北,霍营,,6,龙锦苑东三区,101102566160,3室2厅,500.0,昌平,简装,129.0,2000
南北,天通苑,,6,天通苑中苑,101101961814,3室2厅,518.0,昌平,简装,124.0,2007
南北,通州其它,,20,泰禾拾景园,101102683629,4室2厅,762.0,通州,精装,127.0,2016
西,通州其它,,13,泰禾一号街区,101102449052,3房间2卫,288.0,通州,精装,64.0,2017
南,临河里,,7,金隅自由筑,101102059743,2房间1卫,150.0,通州,精装,68.0,2013
东,通州其它,,11,东亚环球国际,101102017755,1房间1卫,96.0,通州,毛坯,38.0,2015
南,通州其它,,9,富力尚悦居,101102044217,3房间1卫,255.0,通州,精装,89.0,2015
东西,通州其它,,4,雅士居,101101366177,2室1厅,280.0,通州,精装,97.0,2006
西北,通州其它,,13,泰禾一号街区,101102428468,3房间2卫,300.0,通州,精装,71.0,2017
东,通州其它,,13,泰禾一号街区,101102532081,3房间1卫,230.0,通州,精装,65.0,2017
北,通州其它,,13,泰禾一号街区,101102423656,3房间2卫,300.0,通州,精装,39.0,2017
北,通州其它,,13,泰禾一号街区,101102405803,2房间2卫,180.0,通州,精装,43.0,2017
西南,通州其它,,13,泰禾一号街区,101102078992,4房间1卫,430.0,通州,精装,85.0,2017
南北,通州其它,,9,泰禾一号公馆,101102627660,3室1厅,650.0,通州,精装,91.0,2017
南北,通州其它,,9,泰禾一号公馆,101102627700,2室1厅,520.0,通州,精装,81.0,2017
西,通州其它,,15,东亚尚品台湖,101102171531,1房间1卫,97.5,通州,其他,39.0,2016
东,通州其它,,15,东亚尚品台湖,101102231955,1房间1卫,90.0,通州,其他,36.0,2016
东北,通州其它,,13,泰禾一号街区,101102412461,7房间2卫,580.0,通州,精装,71.0,2017
南,武夷花园,,14,百合湾,101102399228,4房间2卫,315.0,通州,精装,52.0,2012
南,通州其它,,8,新华联科技大厦,101102290381,5房间0卫,230.0,通州,精装,188.0,2009
西,通州其它,,15,东亚尚品台湖,101101870247,1房间1卫,92.8,通州,其他,37.0,2016
西,通州其它,,15,东亚尚品台湖,101101870267,1房间1卫,97.5,通州,其他,39.0,2016
东北,通州其它,,9,富力尚悦居,101102668850,4房间1卫,300.0,通州,精装,104.0,2015
南北,通州其它,,11,首开缇香郡二期,101102186737,3室1厅,310.0,通州,毛坯,117.0,2017
南,马驹桥,,22,东亚瑞晶苑,101102532199,2室2厅,220.0,通州,其他,78.0,2011
南北,马驹桥,,19,东亚瑞晶苑,101102606150,3室1厅,290.0,通州,简装,89.0,2009
南,马驹桥,,15,合生世界村,101102625663,3房间3卫,310.0,通州,精装,108.0,2012
南北,通州其它,,11,首开缇香郡二期,101102337700,2室1厅,259.0,通州,毛坯,81.0,2017
南北,通州其它,,2,徐辛庄南街198号院,101101730863,5室2厅,1590.0,通州,简装,370.0,2006
南北,武夷花园,,6,荔景园,101102389483,3室3厅,570.0,通州,简装,148.0,2005
北,武夷花园,,11,月亮城堡,101102724893,1室0厅,300.0,通州,精装,58.0,2005
南北,北关,,3,金融街园中园,101101984180,6房间3卫,1600.0,通州,毛坯,573.0,2012
南北,通州其它,,11,首开缇香郡二期,101102359479,2室1厅,258.0,通州,毛坯,81.0,2017
南,通州其它,,20,泰禾拾景园,101102491479,2室1厅,470.0,通州,精装,85.0,2016
南,武夷花园,,35,京贸国际城西区,101102684194,1室1厅,490.0,通州,简装,68.0,2011
南北,新华大街,,6,旅游新村,101102687128,2室1厅,350.0,通州,简装,84.0,1996
南,临河里,,7,金隅自由筑,101102683818,3房间1卫,160.0,通州,简装,68.0,2013
南北,通州其它,,20,富力尚悦居,101102510265,4室2厅,645.0,通州,精装,143.0,2015
南北,通州其它,,8,首开缇香郡,101102522898,3室2厅,400.0,通州,简装,122.0,2016
西,临河里,,7,金隅自由筑,101102350962,2房间1卫,109.0,通州,简装,53.0,2013
南,临河里,,7,金隅自由筑,101102586301,3房间1卫,158.0,通州,精装,68.0,2013
南西北,临河里,,26,海棠湾一期,101102604648,2室2厅,445.0,通州,简装,82.0,2011
南,通州其它,,11,泰禾拾景园,101102552302,2室1厅,500.0,通州,精装,84.0,2016
东北,通州其它,,13,泰禾一号街区,101102708127,4房间2卫,288.0,通州,精装,71.0,2017
东西,通州其它,,4,漷县镇商业广场,101101990407,2室1厅,260.0,通州,简装,96.0,2003
南北,通州其它,,6,融创千章墅,101101605789,5室3厅,1800.0,通州,毛坯,392.0,2014
南北,通州其它,,4,融创千章墅,101101980374,4室3厅,2550.0,通州,毛坯,511.0,2014
南,通州其它,,14,星悦国际,101102703840,5房间2卫,350.0,通州,精装,155.0,2012
西南,通州北苑,,24,通典铭居,101102736309,1室1厅,320.0,通州,简装,62.0,2005
南北,通州北苑,,6,西马庄园,101102748258,2室1厅,290.0,通州,简装,83.0,1995
东西,九棵树(家乐福),,22,大方居,101102744066,2室1厅,290.0,通州,精装,87.0,2008
西北,九棵树(家乐福),,24,瑞都国际北区,101102745493,1室1厅,308.0,通州,精装,61.0,2004
南北,通州其它,,4,融创千章墅,101102588076,8室5厅,2200.0,通州,毛坯,451.0,2014
南北,通州其它,,7,富力尚悦居,101101526807,4室1厅,460.0,通州,精装,138.0,2015
南,通州其它,,16,首开国风美仑,101102623862,2室1厅,310.0,通州,精装,75.0,2014
南北,九棵树(家乐福),,6,旗舰凯旋一期,101102686908,2室1厅,420.0,通州,简装,103.0,2004
南北,通州其它,,15,富力尚悦居,101102558455,3室1厅,450.0,通州,精装,110.0,2015
南,临河里,,7,金隅自由筑,101102649570,1房间1卫,110.0,通州,精装,51.0,2013
西北,通州其它,,9,富力尚悦居,101101868700,3房间1卫,200.0,通州,精装,86.0,2015
东,通州其它,,11,东亚环球国际,101101988520,2房间1卫,92.0,通州,简装,39.0,2015
东,通州其它,,11,东亚环球国际,101101989271,1房间1卫,96.0,通州,其他,38.0,2015
东,通州其它,,11,东亚环球国际,101102508741,1房间1卫,85.0,通州,精装,38.0,2015
东北,通州其它,,11,东亚环球国际,101102507266,1房间1卫,124.0,通州,精装,49.0,2015
南北,北关,,7,富河园,101102398414,6室0厅,580.0,通州,其他,184.0,1998
东,通州其它,,11,东亚环球国际,101102618742,1房间1卫,100.0,通州,精装,40.0,2015
东,通州其它,,11,东亚环球国际,101102508730,1房间1卫,85.0,通州,精装,40.0,2015
东南,通州其它,,16,星悦国际,101102729781,3房间2卫,240.0,通州,精装,112.0,2012
东南,通州其它,,9,富力尚悦居,101101868740,1房间1卫,120.0,通州,精装,44.0,2015
南北,新华大街,,7,北小园,101102703602,3室2厅,410.0,通州,简装,112.0,2001
西,新华大街,,12,摩卡空间,101102727823,1室1厅,306.0,通州,简装,67.0,2005
南,临河里,,7,金隅自由筑,101102433746,3房间1卫,135.0,通州,其他,63.0,2013
南北,通州其它,,6,融创千章墅,101102649723,6室0厅,1699.0,通州,毛坯,386.0,2013
南,通州其它,,20,富力尚悦居,101102468434,1室0厅,205.0,通州,精装,46.0,2015
西,通州北苑,,24,京贸国际公寓,101102736861,2室1厅,398.0,通州,简装,95.0,2004
西北,果园,,11,新华联家园北区,101102731632,2室1厅,349.0,通州,精装,72.0,2005
南北,梨园,,5,桃花岛,101102747041,3室2厅,625.0,通州,精装,131.0,2007
南,梨园,,19,时尚街区东区,101102746650,1室1厅,348.0,通州,简装,74.0,2007
南北,通州其它,,16,首开国风美仑,101102224402,6室2厅,604.0,通州,精装,155.0,2014
东,通州其它,,11,东亚环球国际,101102197624,1房间1卫,95.0,通州,精装,38.0,2015
南,通州其它,,11,东亚环球国际,101102332567,1房间1卫,100.0,通州,简装,40.0,2015
南北,通州其它,,16,首开国风美仑,101102592504,3室2厅,360.0,通州,其他,102.0,2013
南,北关,,6,后窑小区,101102734361,2室1厅,370.0,通州,简装,74.0,2002
南北,通州其它,,16,首开国风美仑,101102537743,3室2厅,465.0,通州,精装,119.0,2014
东,潞苑,,10,珠江丽景家园,101102614876,2室1厅,300.0,通州,简装,77.0,2010
西北,临河里,,27,海棠湾一期,101101804525,1室1厅,350.0,通州,精装,63.0,2010
南北,通州其它,,20,富力尚悦居,101102096371,4室2厅,700.0,通州,精装,165.0,2015
南北,通州其它,,16,首开国风美仑,101102547958,3室1厅,335.0,通州,精装,88.0,2014
南,通州其它,,16,首开国风美仑,101102575649,2室1厅,245.0,通州,精装,74.0,2013
东西北,九棵树(家乐福),,27,通景园,101102550503,2室1厅,360.0,通州,毛坯,90.0,2010
南北,北关,,6,物资学院家属院,101102692548,2室2厅,290.0,通州,简装,53.0,1991
南北,潞苑,,4,尚东庭,101101940310,4室2厅,895.0,通州,精装,186.0,2010
南,九棵树(家乐福),,27,K2玉蘭湾,101102255414,2室1厅,530.0,通州,精装,91.0,2015
南北,新华大街,,6,永顺35号院,101102556426,2室1厅,300.0,通州,精装,64.0,1991
东南东北,通州其它,,14,星悦国际,101101978317,3房间1卫,229.0,通州,精装,91.0,2012
南北,九棵树(家乐福),,6,阿尔法社区二期,101102739858,3室1厅,495.0,通州,简装,110.0,2009
南西,通州其它,,20,富力尚悦居,101102477167,2室1厅,360.0,通州,精装,84.0,2015
南北,通州其它,,16,首开国风美仑,101102013901,3室2厅,425.0,通州,简装,119.0,2014
南北,通州其它,,16,首开国风美仑,101101686596,3室2厅,465.0,通州,精装,119.0,2014
东西,通州其它,,4,漷县镇商业广场,101101267275,2室1厅,265.0,通州,简装,98.0,2003
南北,九棵树(家乐福),,6,旗舰凯旋二三期,101102742296,2室2厅,335.0,通州,精装,74.0,2007
南北,通州其它,,20,富力尚悦居,101102454954,3室1厅,450.0,通州,精装,99.0,2015
东南北,通州其它,,20,富力尚悦居,101101888390,4室2厅,800.0,通州,精装,192.0,2015
东,通州其它,,17,星悦国际,101102647079,3房间1卫,260.0,通州,精装,85.0,2013
南北,通州其它,,6,融创千章墅,101102314940,4室2厅,1200.0,通州,毛坯,251.0,2014
南北,潞苑,,9,珠江国际城八区,101102595302,2室1厅,610.0,通州,简装,116.0,2005
北,果园,,7,巴克寓所,101102454513,1室1厅,290.0,通州,其他,65.0,2004
南北,玉桥,,6,玉桥东路19号院,101102564802,2室1厅,375.0,通州,其他,88.0,2000
南西,通州其它,,20,富力尚悦居,101102579093,2室1厅,340.0,通州,精装,84.0,2015
东南,通州其它,,20,富力尚悦居,101102575401,2室2厅,335.0,通州,精装,84.0,2015
南北,马驹桥,,18,合生世界花园,101102385586,3室2厅,480.0,通州,精装,154.0,2013
南北,果园,,7,果园西小区,101102605868,2室1厅,345.0,通州,其他,87.0,2002
西北,武夷花园,,14,百合湾,101102613755,3房间2卫,290.0,通州,简装,47.0,2012
南,通州其它,,20,富力尚悦居,101102271674,2室1厅,340.0,通州,精装,84.0,2015
南西,通州其它,,20,富力尚悦居,101102374842,2室1厅,340.0,通州,精装,84.0,2015
南,梨园,,20,时尚街区东区,101102721386,1室1厅,299.0,通州,精装,61.0,2003
南北,潞苑,,6,华龙小区,101102713597,1室1厅,241.0,通州,精装,53.0,1998
东西,北关,,3,榆景苑,101102673305,5室2厅,1250.0,通州,其他,299.0,1995
南北,临河里,,11,DBC加州小镇,101102654372,4室2厅,698.0,通州,简装,154.0,2005
南北,武夷花园,,6,荔景园,101102619310,3室3厅,650.0,通州,精装,148.0,2005
南北,新华大街,,23,逸秀名园,101102483360,3室2厅,650.0,通州,简装,158.0,2004
南北,武夷花园,,6,玉桥中路2号院,101102657104,3室1厅,340.0,通州,简装,80.0,1989
东北,通州其它,,17,星悦国际,101101868849,3房间2卫,210.0,通州,精装,100.0,2013
南,通州其它,,15,首开国风美仑,101101929328,1室1厅,245.0,通州,简装,53.0,2013
南北,潞苑,,6,四海公寓,101102598145,3室2厅,356.0,通州,精装,104.0,1994
南北,潞苑,,5,中建红杉溪谷,101102544929,6室2厅,1253.0,通州,精装,192.0,2013
东北,通州其它,,14,星悦国际,101102668536,4房间3卫,350.0,通州,精装,140.0,2013
南,马驹桥,,22,东亚瑞晶苑,101102359901,1室1厅,220.0,通州,精装,63.0,2009
南北,北关,,6,天赐良园西三期,101102714466,2室2厅,445.0,通州,精装,102.0,2003
南北,通州其它,,20,富力尚悦居,101102462372,4室1厅,498.0,通州,精装,136.0,2015
南北,潞苑,,15,珠江东都国际,101102501529,3室2厅,800.0,通州,精装,142.0,2015
南,通州其它,,7,富力尚悦居,101102509750,2室1厅,330.0,通州,精装,84.0,2015
西南,通州北苑,,28,京贸国际公寓,101102444751,4室2厅,810.0,通州,精装,214.0,2004
南北,潞苑,,6,新潮嘉园二期,101100959214,5室4厅,621.0,通州,精装,191.0,2005
东南北,通州北苑,,6,杨庄路73号院,101102643428,3室1厅,330.0,通州,简装,80.0,1987
东南,通州其它,,20,富力尚悦居,101102665816,2室1厅,338.0,通州,精装,84.0,2015
南北,通州其它,,8,首开香溪郡,101102660337,2室1厅,368.0,通州,简装,79.0,2016
东,临河里,,20,海棠湾二期,101102607668,1室1厅,415.0,通州,精装,75.0,2011
南,通州其它,,16,首开国风美仑,101102543239,2室1厅,280.0,通州,简装,73.0,2014
南北,北关,,6,西潞苑小区,101102305866,3室2厅,399.0,通州,简装,105.0,1997
南北,通州其它,,8,首开香溪郡,101102563549,3室1厅,440.0,通州,毛坯,102.0,2015
南北,通州其它,,20,富力尚悦居,101102309428,3室1厅,460.0,通州,精装,112.0,2015
南北,潞苑,,5,新潮嘉园三期,101102728868,2室1厅,305.0,通州,简装,66.0,2007
南北,北关,,6,结研所家属院,101102390397,2室1厅,370.0,通州,简装,91.0,2004
东,临河里,,27,华业东方玫瑰,101102691111,1室0厅,205.0,通州,精装,31.0,2012
南北,潞苑,,6,四海公寓,101102458115,3室2厅,356.0,通州,简装,104.0,1994
南北,梨园,,6,梨园东里,101102264085,3室1厅,570.0,通州,精装,136.0,2001
东南,通州其它,,20,富力尚悦居,101102697225,2室1厅,370.0,通州,精装,88.0,2015
南北,通州北苑,,11,长桥园公寓,101102714235,3室1厅,320.0,通州,精装,101.0,2002
南北,临河里,,27,华业东方玫瑰,101102711571,2室1厅,470.0,通州,简装,91.0,2012
南,通州其它,,16,首开国风美仑,101102582167,2室1厅,285.0,通州,精装,75.0,2014
南北,通州其它,,16,首开国风美仑,101102326611,3室2厅,345.0,通州,精装,89.0,2014
东西,临河里,,22,华业东方玫瑰,101102572489,2室1厅,415.0,通州,简装,82.0,2013
南,通州其它,,16,首开国风美仑,101102357249,2室1厅,285.0,通州,精装,75.0,2014
西北,通州北苑,,6,西马庄园,101102619004,1室1厅,235.0,通州,简装,57.0,2001
东北,临河里,,27,华业东方玫瑰,101102624512,1室1厅,288.0,通州,精装,56.0,2012
南北,梨园,,6,云景里南大门,101102686846,2室1厅,429.0,通州,精装,89.0,2002
东西,新华大街,,6,旅游新村,101102489442,2室2厅,390.0,通州,精装,103.0,1995
南北,潞苑,,6,东潞苑,101102699606,3室2厅,420.0,通州,简装,125.0,1999
南,通州其它,,16,首开国风美仑,101101765457,2室1厅,293.0,通州,精装,79.0,2014
南北,通州其它,,18,润枫领尚,101102723534,2室1厅,405.0,通州,其他,87.0,2013
南北,九棵树(家乐福),,6,蓝调沙龙西区,101102592276,2室1厅,429.0,通州,简装,98.0,2004
东北,武夷花园,,11,月亮城堡,101102214134,2室1厅,640.0,通州,精装,134.0,2005
南北,临河里,,6,78墅,101102576691,4室2厅,2000.0,通州,其他,303.0,2016
东南,通州北苑,,28,京贸国际公寓,101102599071,2室1厅,425.0,通州,精装,96.0,2004
西北,九棵树(家乐福),,15,靓景明居,101102689966,1室1厅,279.0,通州,简装,56.0,2015
南北,新华大街,,6,永顺35号院,101102597474,2室1厅,260.0,通州,简装,59.0,1991
东南,九棵树(家乐福),,27,通景园,101102547625,2室1厅,349.0,通州,精装,90.0,2010
