index,Region,District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price
557,4,198,2603,12,15,61,41,20,4,125.0
558,4,167,1803,12,13,62,36,24,4,150.0
559,4,198,2603,19,18,60,96,24,4,195.0
560,4,198,2603,18,15,60,76,60,4,180.0
561,4,167,1324,15,5,35,66,49,3,240.0
562,4,200,2612,36,4,56,205,49,4,570.0
563,4,167,1803,12,12,62,20,44,2,90.0
564,4,167,1803,5,13,62,23,44,3,120.0
565,4,198,3281,8,17,61,73,46,4,380.0
566,4,167,1803,18,13,62,40,24,4,145.0
567,4,167,659,15,5,52,106,49,4,320.0
568,4,198,3366,24,2,52,199,49,4,950.0
569,4,198,2603,18,18,60,96,25,4,230.0
570,4,198,2603,12,15,60,67,46,4,138.0
571,4,167,2768,9,5,48,76,49,4,298.0
572,4,198,1027,15,17,61,75,49,4,385.0
573,4,198,1027,15,17,61,75,49,4,375.0
574,4,198,1171,9,17,60,91,46,4,420.0
575,4,198,2604,8,13,59,75,49,4,316.0
576,4,167,1883,8,5,45,67,49,0,260.0
577,4,198,589,9,13,58,75,52,4,318.0
578,4,167,978,8,14,53,78,52,4,285.0
579,4,200,2614,15,4,52,143,49,4,406.0
580,4,167,1816,8,5,44,56,49,0,245.0
581,4,167,1817,9,5,45,93,49,0,270.0
582,4,198,588,9,13,57,98,49,3,380.0
583,4,198,836,8,9,57,74,49,4,340.0
584,4,167,991,8,5,43,50,49,3,198.0
585,4,198,1027,15,17,61,75,49,4,365.0
586,4,167,2330,8,5,51,55,49,3,145.0
587,4,198,2723,15,8,60,75,49,4,385.0
588,4,167,2768,15,5,47,76,49,0,300.0
589,4,200,2608,16,10,54,139,49,4,430.0
590,4,167,1816,8,5,48,70,49,3,235.0
591,4,198,588,9,11,56,100,46,4,398.0
592,4,198,3282,8,17,61,79,49,4,395.0
593,4,198,3281,8,17,61,67,46,4,385.0
594,4,167,2768,9,5,48,76,49,4,298.0
595,4,200,1151,8,17,57,75,49,4,265.0
596,4,167,658,16,5,52,120,49,4,362.0
597,4,167,1816,8,5,42,57,49,0,249.0
598,4,167,2944,15,5,41,56,49,4,255.0
599,4,198,2722,16,8,58,105,49,3,505.0
600,4,198,1027,8,17,61,62,49,2,320.0
601,4,198,2494,15,5,48,107,49,4,376.0
602,4,198,3407,16,16,59,74,49,4,390.0
603,4,167,3313,15,5,58,90,20,3,369.0
604,4,198,2604,8,13,59,75,49,4,330.0
605,4,198,3365,16,2,54,178,49,4,980.0
606,4,198,338,16,11,56,137,49,3,498.0
607,4,167,2837,22,14,59,148,49,2,615.0
608,4,198,338,15,13,56,141,49,4,520.0
609,4,198,3281,16,14,60,83,49,4,490.0
610,4,198,589,8,14,58,71,46,4,300.0
611,4,198,339,8,13,56,85,49,4,355.0
612,4,200,2281,8,5,50,82,49,3,269.0
613,4,167,2865,8,5,44,65,38,4,246.0
614,4,198,1553,15,7,59,84,49,4,430.0
615,4,198,389,15,9,62,84,49,4,436.0
616,4,167,1817,8,5,47,82,49,4,275.0
617,4,198,3424,8,20,61,84,49,3,455.0
618,4,167,2947,16,5,42,91,49,3,288.0
619,4,167,1883,9,5,45,67,49,0,250.0
620,4,198,2495,8,10,54,80,49,3,316.0
621,4,198,1027,15,17,61,75,49,2,345.0
622,4,198,389,15,9,62,83,49,4,440.0
623,4,198,2603,5,15,60,27,44,4,74.0
624,4,198,3282,15,17,61,85,27,0,490.0
625,4,198,2495,16,14,54,111,49,0,429.0
626,4,198,2722,16,8,58,105,49,3,505.0
627,4,167,2379,9,9,54,75,49,3,300.0
628,4,167,1500,8,5,42,75,49,4,276.0
629,4,167,2330,9,15,51,90,58,0,270.0
630,4,167,1525,8,5,31,44,60,4,195.0
631,4,167,3406,8,16,62,59,46,0,265.0
632,4,198,1027,15,17,61,114,49,3,535.0
633,4,167,2864,8,5,42,57,49,4,215.0
634,4,198,3424,8,20,61,63,46,3,345.0
635,4,167,1883,8,5,45,79,49,3,272.0
636,4,198,3285,15,19,59,74,49,4,379.0
637,4,167,3506,15,5,50,136,49,4,385.0
638,4,198,2604,31,12,59,118,49,4,599.0
639,4,198,2603,5,15,60,41,58,4,92.0
640,4,198,2494,8,5,50,77,49,3,280.0
641,4,198,3282,15,17,61,87,54,0,500.0
642,4,198,588,8,14,57,77,63,4,315.0
643,4,167,2864,8,5,42,50,49,0,210.0
644,4,198,389,15,9,62,83,49,4,438.0
645,4,198,1027,15,17,61,74,49,4,380.0
646,4,198,2604,8,14,59,73,49,4,320.0
647,4,198,836,1,9,57,59,49,4,320.0
648,4,200,2613,42,10,58,296,49,4,850.0
649,4,198,2495,2,15,54,54,49,3,260.0
650,4,167,2379,8,14,57,76,46,4,315.0
651,4,167,430,31,5,51,179,49,4,520.0
652,4,167,2837,22,14,59,149,49,2,619.0
653,4,198,1027,15,17,61,75,49,4,378.0
654,4,198,3424,16,17,62,127,49,4,678.0
655,4,198,1027,8,17,61,62,49,3,310.0
656,4,198,3284,15,14,59,75,49,3,345.0
657,4,198,2604,8,13,59,73,49,4,325.0
658,4,198,2604,8,12,59,73,46,4,309.0
659,4,198,588,0,13,57,39,46,4,210.0
660,4,167,1816,22,5,43,141,38,4,340.0
661,4,198,2495,8,15,53,72,63,4,310.0
662,4,200,2613,1,15,58,52,46,4,238.0
663,4,200,2612,41,4,57,191,49,2,560.0
664,4,200,1151,1,19,58,55,24,4,230.0
665,4,167,1500,8,5,37,70,49,3,268.0
666,4,198,1528,1,15,60,55,46,4,330.0
667,4,200,2613,1,11,58,52,46,3,233.0
668,4,198,3426,8,20,60,73,49,3,370.0
669,4,198,3407,8,17,59,61,49,3,315.0
670,4,198,589,8,13,58,71,46,4,305.0
671,4,198,1197,1,5,55,45,49,3,220.0
672,4,167,2330,8,3,48,67,58,3,230.0
673,4,198,588,1,14,57,44,46,4,215.0
674,4,198,1027,15,17,61,75,49,4,400.0
675,4,167,2863,9,5,45,78,49,4,285.0
676,4,198,2496,15,5,51,96,49,4,360.0
677,4,200,2606,32,4,52,150,49,4,420.0
678,4,198,1553,16,7,59,76,49,4,600.0
679,4,200,2615,42,10,56,296,49,4,950.0
680,4,198,836,1,9,57,59,49,4,320.0
681,4,198,3424,8,20,61,69,46,4,355.0
682,4,167,3506,15,5,50,113,27,3,375.0
683,4,167,2837,22,12,59,132,49,4,595.0
684,4,198,837,16,5,57,108,49,4,550.0
685,4,198,339,16,14,56,155,49,4,530.0
686,4,198,1171,8,17,60,90,46,4,390.0
687,4,198,589,1,10,58,49,49,4,243.0
688,4,167,714,2,8,53,56,49,0,230.0
689,4,167,978,16,14,53,105,33,3,318.0
690,4,167,3133,31,6,61,117,49,4,570.0
691,4,198,152,45,4,62,2,3,1,1080.0
692,4,198,3365,31,2,54,227,49,4,1100.0
693,4,200,2608,15,8,54,198,49,4,648.0
694,4,167,3506,16,5,50,136,49,4,385.0
695,4,167,3133,8,10,60,66,46,4,347.0
696,4,167,1674,8,5,40,61,49,0,244.0
697,4,167,659,9,5,47,94,49,0,268.0
698,4,167,2864,8,5,42,56,49,4,239.0
699,4,167,2947,16,5,42,83,49,4,330.0
700,4,198,2604,8,12,59,82,49,4,380.0
701,4,198,3284,15,14,59,74,49,4,360.0
702,4,167,2727,8,5,48,58,49,3,235.0
703,4,198,3424,8,20,61,76,49,4,380.0
704,4,167,2727,15,5,47,72,49,3,230.0
705,4,167,3313,16,5,58,154,49,4,630.0
706,4,198,338,1,13,56,33,46,3,160.0
707,4,198,3281,8,17,61,79,54,4,430.0
708,4,167,2773,9,5,48,81,49,0,300.0
709,4,198,2500,9,5,56,78,24,4,298.0
710,4,200,1151,1,17,58,56,60,3,225.0
711,4,198,1171,9,10,60,97,49,4,425.0
712,4,198,3281,15,11,61,82,49,4,520.0
713,4,198,3280,9,8,59,68,38,4,358.0
714,4,198,2495,16,14,54,112,49,4,420.0
715,4,198,589,8,10,58,72,25,4,310.0
716,4,167,2850,9,5,46,75,49,3,240.0
717,4,200,1151,8,19,58,76,46,3,269.0
718,4,167,3313,23,5,58,161,49,0,570.0
719,4,198,3284,15,14,59,75,49,0,360.0
720,4,198,1555,8,17,61,107,49,4,550.0
721,4,167,2768,9,5,48,76,49,4,300.0
722,4,167,3506,22,5,52,102,49,3,391.0
723,4,167,2864,8,5,42,56,49,4,239.0
724,4,198,3426,16,8,60,89,49,4,470.0
725,4,198,3407,8,5,61,57,27,4,300.0
726,4,198,588,8,14,56,73,58,3,302.0
727,4,198,588,15,11,56,112,32,4,480.0
728,4,200,2606,8,4,52,67,49,3,260.0
729,4,167,2850,8,5,47,73,38,3,262.0
730,4,198,2494,15,5,48,107,49,3,330.0
731,4,198,3278,8,27,59,73,49,4,368.0
732,4,167,2329,8,5,52,69,49,0,282.0
733,4,167,2945,8,5,41,66,49,3,255.0
734,4,167,658,16,5,51,106,49,3,335.0
735,4,167,2627,15,11,52,95,32,3,350.0
736,4,198,1527,15,8,60,105,49,3,550.0
737,4,198,3280,15,8,59,82,49,4,499.0
738,4,167,388,8,8,58,75,46,4,356.0
739,4,200,2613,16,6,58,136,49,4,510.0
740,4,167,2863,16,10,48,116,49,0,340.0
741,4,167,2944,8,5,41,36,46,4,215.0
742,4,198,1553,16,18,59,96,27,3,508.0
743,4,198,3282,16,11,61,110,49,4,585.0
744,4,198,589,8,13,58,75,63,0,320.0
745,4,167,978,15,14,53,86,46,3,300.0
746,4,198,2604,8,13,59,74,49,4,335.0
747,4,198,2604,9,14,59,74,49,4,325.0
748,4,198,2604,8,11,58,82,49,4,375.0
749,4,198,3280,8,8,59,68,38,4,365.0
750,4,198,389,8,9,62,74,46,4,379.0
751,4,167,2379,8,8,60,74,49,3,315.0
752,4,200,2609,9,4,56,86,49,4,319.0
753,4,198,339,8,14,56,74,24,4,270.0
754,4,198,339,16,13,56,139,49,2,530.0
755,4,167,2864,8,5,42,50,49,3,218.0
756,4,198,2494,15,5,48,107,49,4,350.0
757,4,167,2330,16,15,51,103,49,4,320.0
758,4,198,1553,15,18,59,97,49,4,519.0
759,4,167,1883,9,5,45,68,49,3,260.0
760,4,167,1883,8,5,45,67,49,0,260.0
761,4,198,588,8,14,54,69,49,4,305.0
762,4,167,2379,1,14,57,57,46,3,245.0
763,4,198,836,9,9,57,78,49,4,382.0
764,4,198,339,16,12,56,119,49,4,430.0
765,4,167,659,22,10,53,149,49,4,490.0
766,4,167,3328,8,5,50,80,49,3,280.0
767,4,167,2379,0,14,57,36,46,4,225.0
768,4,198,2496,16,5,51,89,49,3,315.0
769,4,167,2727,8,5,48,56,49,0,220.0
770,4,198,589,1,14,58,49,46,4,243.0
771,4,198,3282,16,11,61,110,49,4,585.0
772,4,167,2944,8,5,41,36,46,4,215.0
773,4,198,1553,16,18,59,96,27,3,508.0
774,4,167,1525,8,5,33,44,49,0,198.0
775,4,167,388,8,8,58,75,46,4,356.0
776,4,167,2947,15,5,42,81,49,4,290.0
777,4,198,339,8,13,56,88,49,4,360.0
778,4,198,339,9,13,56,94,49,4,365.0
779,4,198,1171,15,8,60,114,49,4,510.0
780,4,167,662,8,3,57,68,49,4,275.0
781,4,198,3278,8,27,59,73,49,4,375.0
782,4,167,659,16,10,52,113,25,3,380.0
783,4,198,3426,8,20,60,69,46,4,358.0
784,4,167,2968,8,5,46,71,38,3,270.0
785,4,198,3282,15,17,61,87,54,4,510.0
786,4,198,836,8,9,57,74,49,4,348.0
787,4,200,1151,1,17,58,56,60,4,222.0
788,4,198,3278,8,27,57,74,49,4,390.0
789,4,198,3426,8,20,60,72,49,3,370.0
790,4,198,1171,15,17,60,130,49,4,520.0
791,4,198,3285,15,19,59,74,49,4,380.0
792,4,167,3506,15,5,50,110,49,4,398.0
793,4,200,1151,9,17,58,75,46,4,285.0
794,4,167,2727,8,5,48,58,49,0,220.0
795,4,198,3283,8,19,59,67,46,3,310.0
796,4,167,3328,8,5,50,80,49,3,280.0
797,4,198,3277,8,20,59,75,46,4,398.0
798,4,198,3277,8,20,59,74,65,4,390.0
799,4,198,2495,8,15,54,80,25,4,300.0
800,4,167,1500,8,5,37,70,49,3,255.0
801,4,198,836,8,9,57,71,49,3,350.0
802,4,167,2379,22,14,57,194,49,0,650.0
803,4,198,3425,8,17,60,69,46,3,318.0
804,4,167,662,15,5,59,112,49,4,369.0
805,4,200,2610,8,4,52,68,49,4,267.0
806,4,198,3278,8,27,58,75,46,4,385.0
807,4,198,2496,15,5,52,103,49,4,360.0
808,4,167,1674,8,2,40,56,49,0,210.0
809,4,198,2495,8,15,54,77,60,4,280.0
810,4,198,2604,16,12,59,117,49,4,520.0
811,4,167,3313,9,5,58,102,46,4,415.0
812,4,198,1553,16,15,59,124,49,4,678.0
813,4,167,1662,8,5,47,78,49,4,252.0
814,4,198,2495,8,10,53,77,49,4,319.0
815,4,167,2947,1,6,41,34,46,3,195.0
816,4,167,2863,8,5,40,48,38,3,188.0
817,4,167,439,1,12,58,64,63,4,238.0
818,4,167,2379,15,14,58,103,49,4,400.0
819,4,167,2866,9,5,45,75,49,4,267.0
820,4,167,2865,8,5,44,67,38,0,235.0
821,4,198,2604,15,11,59,102,54,4,420.0
822,4,198,3426,8,20,60,69,46,4,360.0
823,4,198,837,1,5,57,60,49,4,308.0
824,4,198,2495,8,10,54,93,49,4,350.0
825,4,198,589,8,14,58,78,60,4,279.0
826,4,167,2768,16,5,48,110,49,3,345.0
827,4,198,588,8,14,54,69,49,4,295.0
828,4,198,2496,8,5,51,74,49,4,290.0
829,4,167,439,9,12,58,88,25,4,325.0
830,4,198,3426,8,20,60,73,49,4,358.0
831,4,167,2727,15,5,46,71,49,4,236.0
832,4,198,2604,8,13,59,75,49,4,335.0
833,4,198,3281,15,14,60,83,49,4,495.0
834,4,198,3281,15,14,60,83,49,4,490.0
835,4,167,2329,15,5,52,105,49,4,370.0
836,4,200,2612,9,4,57,83,49,4,325.0
837,4,198,339,9,13,56,94,49,4,363.0
838,4,198,588,0,13,57,39,46,4,218.0
839,4,167,1674,8,5,33,45,49,3,205.0
840,4,167,3313,15,5,58,154,49,3,520.0
841,4,198,3285,8,19,59,66,46,3,320.0
842,4,200,2611,16,4,52,139,49,4,470.0
843,4,198,589,1,10,58,51,46,4,248.0
844,4,200,2609,16,4,56,118,49,4,438.0
845,4,198,589,1,14,58,49,46,4,242.0
846,4,198,589,1,14,58,49,46,4,243.0
847,4,198,589,8,10,58,74,25,4,305.0
848,4,198,1027,15,17,61,75,49,4,343.0
849,4,198,1528,16,17,60,125,49,2,658.0
850,4,198,3281,8,17,61,73,46,4,405.0
851,4,198,2495,8,14,54,93,49,2,345.0
852,4,167,2947,1,6,41,34,46,3,195.0
853,4,200,2281,16,4,50,120,38,4,380.0
854,4,200,2281,31,4,50,149,38,3,299.0
855,4,198,589,8,13,58,75,25,4,320.0
856,4,198,338,8,13,56,64,49,4,265.0
857,4,198,836,8,9,57,74,49,4,340.0
858,4,167,2727,8,5,48,58,49,0,213.0
859,4,167,1817,9,5,45,72,49,3,265.0
860,4,167,714,8,6,53,86,49,4,330.0
861,4,167,2379,8,14,60,74,49,4,320.0
862,4,167,430,8,4,52,26,60,4,208.0
863,4,167,439,8,13,58,81,49,4,330.0
864,4,198,3285,8,19,59,66,46,4,315.0
865,4,198,152,45,4,62,2,4,1,1100.0
866,4,167,660,31,4,46,209,40,3,470.0
867,4,167,2945,8,5,42,66,49,3,230.0
868,4,198,2496,8,5,51,73,49,3,290.0
869,4,167,3406,16,12,62,114,49,2,520.0
870,4,167,2773,8,4,48,67,49,3,265.0
871,4,167,2968,16,5,46,89,49,0,290.0
872,4,167,1883,15,5,46,95,49,3,270.0
873,4,198,588,8,14,56,73,20,4,300.0
874,4,167,2772,8,5,50,82,49,4,310.0
875,4,198,3425,8,19,60,74,49,4,360.0
876,4,198,589,8,13,58,71,46,4,300.0
877,4,198,2604,8,10,59,71,46,4,315.0
878,4,198,389,8,9,61,73,49,4,375.0
879,4,198,2495,8,10,53,78,49,3,310.0
880,4,198,339,16,13,56,137,49,4,490.0
881,4,167,1816,31,5,48,150,49,3,395.0
882,4,167,388,8,7,58,77,46,4,355.0
883,4,198,338,30,11,56,197,49,2,630.0
884,4,198,2673,22,10,58,139,49,4,640.0
885,4,167,2379,8,14,56,76,46,0,303.0
886,4,198,2723,23,8,60,75,49,3,535.0
887,4,198,2722,8,8,58,65,49,3,353.0
888,4,198,1171,15,17,60,132,48,4,530.0
889,4,198,3281,8,17,61,68,46,4,390.0
890,4,198,339,9,13,56,90,49,4,325.0
891,4,198,389,16,9,62,118,49,4,590.0
892,4,167,2379,1,14,58,57,46,4,261.0
893,4,198,2495,16,15,54,104,49,3,368.0
894,4,167,659,8,10,51,90,52,3,300.0
895,4,167,660,1,10,47,52,58,3,225.0
896,4,167,2947,1,5,42,38,49,0,210.0
897,4,167,660,8,6,47,76,49,4,270.0
898,4,167,1816,25,5,48,142,49,4,370.0
899,4,198,338,22,13,56,196,49,2,600.0
900,4,198,1171,31,17,60,275,49,4,900.0
901,4,198,837,8,5,57,71,49,4,350.0
902,4,167,1674,8,5,40,39,49,3,200.0
903,4,198,339,16,13,56,143,49,4,460.0
904,4,198,3278,8,27,58,73,49,4,390.0
905,4,198,589,15,10,58,77,49,4,330.0
906,4,200,1151,8,10,58,75,49,4,275.0
907,4,198,3280,15,15,59,88,27,4,499.0
908,4,198,3280,15,8,59,82,49,0,499.0
909,4,198,588,8,10,56,73,63,4,312.0
910,4,198,3407,8,16,59,61,49,4,324.0
911,4,167,2379,8,8,60,74,49,4,320.0
912,4,167,2727,15,5,47,72,27,3,235.0
913,4,198,3285,8,19,59,67,46,3,305.0
914,4,200,2607,8,10,54,104,49,4,400.0
915,4,198,3279,15,15,60,85,27,4,520.0
916,4,198,1171,15,17,60,130,49,4,545.0
917,4,167,430,15,4,52,37,46,2,230.0
918,4,198,2673,22,10,58,72,49,2,460.0
919,4,167,2866,8,12,47,90,49,4,324.0
920,4,198,2494,16,5,48,98,49,3,325.0
921,4,167,2865,8,5,44,57,49,3,210.0
922,4,198,2496,8,5,53,70,49,3,274.0
923,4,198,1554,15,10,61,78,49,4,441.0
924,4,198,3282,23,11,61,128,49,4,710.0
925,4,198,3285,8,19,59,66,46,4,323.0
926,4,198,2495,9,14,54,89,49,4,375.0
927,4,167,662,8,3,59,64,49,0,275.0
928,4,167,388,8,8,58,76,49,4,370.0
929,4,200,2610,8,4,52,68,49,4,265.0
930,4,198,2496,15,5,52,96,49,3,350.0
931,4,198,1527,15,9,60,96,49,0,490.0
932,4,198,1553,16,8,59,126,27,4,690.0
933,4,167,1674,8,4,36,36,24,0,190.0
934,4,200,1151,22,2,56,157,49,4,565.8
935,4,198,1171,31,17,60,170,49,4,735.0
936,4,167,662,15,5,57,75,49,3,314.0
937,4,167,1207,16,5,50,117,49,4,360.0
938,4,167,1207,15,5,51,106,49,3,320.0
939,4,167,3327,9,5,50,87,49,3,350.0
940,4,167,3328,22,5,50,132,49,3,380.0
941,4,167,3329,9,4,50,90,49,4,285.0
942,4,167,3505,15,5,52,99,49,0,360.0
943,4,167,1883,15,5,46,85,49,3,280.0
944,4,198,3425,16,8,60,87,49,4,470.0
945,4,198,339,1,14,56,59,25,4,272.0
946,4,198,2495,15,15,54,103,49,3,380.0
947,4,167,661,8,5,49,71,49,3,230.0
948,4,167,1209,8,5,46,91,49,0,280.0
949,4,198,589,15,10,58,77,49,4,354.0
950,4,167,2865,8,5,45,66,38,0,248.0
951,4,167,1324,8,5,36,49,38,4,235.0
952,4,167,660,15,10,47,93,60,3,310.0
953,4,167,659,22,10,53,149,49,4,495.0
954,4,200,2613,1,11,58,52,46,4,238.0
955,4,167,3506,15,5,50,111,49,3,360.0
956,4,198,588,1,10,56,45,60,4,240.0
957,4,198,1171,31,17,60,172,49,4,730.0
958,4,198,2723,15,8,59,106,27,4,522.0
959,4,198,339,15,13,56,142,49,4,520.0
960,4,167,1883,8,5,46,68,49,3,235.0
961,4,167,2863,23,11,49,185,49,3,560.0
962,4,198,3282,23,10,61,127,49,4,720.0
963,4,198,1027,15,17,61,75,49,4,355.0
964,4,198,1027,15,17,61,75,49,3,360.0
965,4,198,1027,15,17,61,75,49,3,355.0
966,4,198,588,9,13,56,102,49,0,430.0
967,4,198,3280,15,8,59,79,49,4,480.0
968,4,198,1027,8,17,61,62,49,4,315.0
969,4,198,1553,15,7,59,78,49,4,426.0
970,4,167,3134,8,11,58,64,46,4,335.0
971,4,198,3285,8,19,59,64,46,4,328.0
972,4,198,1553,16,15,59,97,49,4,490.0
973,4,198,2604,8,13,59,73,49,4,315.0
974,4,198,3426,8,20,60,73,49,4,368.0
975,4,167,2866,9,12,49,90,49,3,310.0
976,4,167,930,16,5,51,111,49,4,350.0
977,4,167,2330,9,13,51,122,25,3,350.0
978,4,167,2330,15,15,51,103,60,3,320.0
979,4,198,837,22,5,57,123,49,3,560.0
980,4,198,2500,15,5,56,81,49,3,305.0
981,4,167,2863,15,5,43,82,49,3,279.0
982,4,167,2866,8,12,49,90,49,3,310.0
983,4,167,658,8,5,52,75,49,4,259.0
984,4,167,659,22,10,53,149,49,4,495.0
985,4,167,1210,8,5,48,79,49,3,260.0
986,4,167,930,8,5,51,97,49,3,325.0
987,4,167,2866,16,12,49,110,54,4,360.0
988,4,167,3525,8,5,50,76,49,4,275.0
989,4,167,3327,16,5,50,106,49,3,390.0
990,4,167,2968,16,5,45,89,49,0,320.0
991,4,198,2500,16,4,52,113,46,4,348.0
992,4,167,2947,16,5,42,91,49,3,305.0
993,4,167,3505,8,14,58,79,49,4,320.0
994,4,198,2495,1,15,54,54,49,4,255.0
995,4,198,2495,15,8,53,102,49,4,405.0
996,4,167,3505,16,14,58,108,49,4,405.0
997,4,167,2944,15,5,41,66,49,3,260.0
998,4,167,2379,8,14,56,76,49,3,300.0
999,4,198,2723,16,8,59,106,49,4,520.0
1000,4,167,3134,8,11,58,64,46,4,335.0
1001,4,167,2379,8,14,60,73,49,4,315.0
1002,4,198,589,1,10,58,44,24,4,235.0
1003,4,167,978,16,14,53,105,33,3,370.0
1004,4,198,2495,16,11,53,106,49,4,399.0
1005,4,167,660,15,10,47,92,27,3,285.0
1006,4,198,339,15,12,56,164,49,4,550.0
1007,4,167,2968,16,5,46,88,49,0,310.0
1008,4,167,930,9,5,48,87,49,3,275.0
1009,4,167,1210,8,5,48,79,49,3,260.0
1010,4,167,930,8,5,51,97,49,3,325.0
1011,4,198,588,16,11,56,120,49,4,485.0
1012,4,167,659,8,10,51,90,52,3,300.0
1013,4,200,1151,15,17,57,74,63,4,289.0
1014,4,167,2968,16,5,45,89,49,0,320.0
1015,4,167,2968,15,5,46,88,49,4,340.0
1016,4,167,1883,15,5,46,80,49,3,290.0
1017,4,167,2866,9,5,45,124,49,4,380.0
1018,4,198,588,16,13,57,130,40,4,395.0
1019,4,167,430,15,5,51,127,49,4,398.0
1020,4,167,660,16,6,46,84,49,4,290.0
1021,4,198,588,8,14,56,72,60,4,294.0
1022,4,198,3278,8,27,58,73,49,4,390.0
1023,4,198,2604,15,14,59,102,49,4,448.0
1024,4,198,589,8,14,58,72,46,4,306.0
1025,4,198,2496,8,5,51,74,49,3,307.0
1026,4,167,2379,8,12,55,76,46,4,300.0
1027,4,167,2379,8,14,60,67,25,4,295.0
1028,4,198,1027,15,17,61,74,49,4,365.0
1029,4,167,3505,8,14,58,73,49,2,290.0
1030,4,198,2604,15,11,59,102,49,4,445.0
1031,4,198,2673,16,10,58,115,49,4,510.0
1032,4,198,3425,8,20,60,73,49,4,350.0
1033,4,167,2379,8,14,56,77,54,4,310.0
1034,4,167,661,16,5,49,112,49,0,365.0
1035,4,200,2612,23,4,57,188,49,3,480.0
1036,4,198,1528,1,15,60,55,46,2,310.0
1037,4,198,588,8,13,57,76,46,4,295.0
1038,4,198,2495,8,15,54,53,49,4,245.0
1039,4,198,1027,16,17,61,116,49,2,535.0
1040,4,167,430,16,5,52,109,49,3,360.0
1041,4,200,1151,8,8,58,75,49,4,269.0
1042,4,167,2330,8,9,51,91,63,3,290.0
1043,4,167,659,16,5,51,106,49,3,330.0
1044,4,167,439,8,12,58,86,63,4,320.0
1045,4,198,588,16,13,56,130,40,4,455.0
1046,4,167,661,16,5,49,134,49,4,430.0
1047,4,167,714,15,8,53,113,25,3,410.0
1048,4,198,836,8,9,57,74,49,4,410.0
1049,4,167,3506,15,5,52,102,49,3,385.0
1050,4,167,662,8,3,57,66,49,4,280.0
1051,4,167,662,8,3,57,69,49,4,292.0
1052,4,198,2495,15,15,54,103,49,3,360.0
1053,4,167,3506,8,5,52,82,49,4,305.0
1054,4,198,588,8,14,56,72,24,4,303.0
1055,4,167,1662,1,5,47,62,49,3,228.0
1056,4,198,2673,8,9,58,72,49,4,347.0
1057,4,198,3425,16,8,60,86,49,4,455.0
1058,4,198,2723,15,8,59,46,49,4,405.0
1059,4,167,661,16,5,49,111,49,4,390.0
1060,4,198,588,8,10,56,61,49,4,269.0
1061,4,167,1883,8,5,45,71,49,3,255.0
1062,4,198,2494,15,5,50,104,49,3,359.0
1063,4,167,2946,8,5,40,52,49,3,235.0
1064,4,198,3278,8,27,59,74,49,4,399.0
1065,4,198,152,45,4,62,2,5,1,980.0
1066,4,198,338,15,13,56,121,49,4,439.0
1067,4,167,2772,15,5,50,86,49,4,315.0
1068,4,200,2609,16,5,56,126,49,4,439.0
1069,4,167,2772,15,5,52,107,38,4,358.0
1070,4,167,1883,16,5,45,85,49,4,290.0
1071,4,198,588,16,13,56,133,27,4,468.0
1072,4,198,339,16,13,56,144,49,4,568.0
1073,4,167,3505,15,5,58,105,49,4,390.0
1074,4,167,2329,8,5,51,73,49,3,280.0
1075,4,198,589,8,13,58,73,24,4,306.0
1076,4,198,2604,15,11,59,101,49,4,459.0
1077,4,167,1674,8,4,26,36,46,0,190.0
1078,4,167,659,1,3,53,56,38,3,210.0
1079,4,198,588,8,13,56,69,49,4,295.0
1080,4,167,2866,15,5,42,72,49,4,270.0
1081,4,198,2494,15,5,48,107,49,4,355.0
1082,4,198,2496,8,5,54,72,49,3,299.0
1083,4,167,2944,8,5,40,49,49,0,215.0
1084,4,198,3425,8,19,60,73,49,3,355.0
1085,4,198,588,8,13,56,69,49,3,299.0
1086,4,198,3279,22,8,59,122,49,4,700.0
1087,4,167,430,8,5,51,100,49,3,315.0
1088,4,198,1553,16,15,59,97,49,4,516.0
1089,4,200,1151,15,17,57,73,63,4,279.0
1090,4,198,589,8,13,58,78,24,4,305.0
1091,4,198,588,1,14,56,44,46,4,240.0
1092,4,167,2944,8,5,40,49,49,4,235.0
1093,4,198,3407,8,17,59,61,49,3,325.0
1094,4,167,439,9,5,51,82,49,4,328.0
1095,4,198,3425,8,19,60,73,49,4,350.0
1096,4,198,588,16,13,56,129,40,4,430.0
1097,4,198,339,23,12,56,205,49,4,660.0
1098,4,167,1816,32,5,48,161,49,4,400.0
1099,4,198,837,8,5,57,60,49,4,320.0
1100,4,167,659,15,10,51,116,54,3,378.0
1101,4,167,439,16,5,50,124,49,3,405.0
1102,4,167,439,9,4,52,109,49,3,300.0
1103,4,167,2866,8,12,49,90,49,4,295.0
1104,4,167,2773,15,5,51,95,49,4,369.0
1105,4,198,2500,16,5,49,115,49,4,358.0
1106,4,167,1883,9,5,45,71,49,4,260.0
1107,4,198,837,15,5,57,74,49,4,525.0
1108,4,200,1151,8,17,57,74,63,3,275.0
1109,4,167,2379,9,14,57,103,49,4,400.0
1110,4,200,1151,23,3,57,159,49,4,500.0
1111,4,200,1151,8,17,57,61,46,4,252.0
1112,4,198,3285,15,19,59,75,49,4,398.0
1113,4,198,3407,15,8,59,158,49,4,560.0
1114,4,198,2673,16,10,58,53,46,4,439.0
1115,4,198,2496,15,5,51,103,49,4,400.0
