index,Region,District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price
2137,3,225,1169,14,5,29,52,22,0,335.0
2138,3,222,1526,14,5,54,169,22,1,1340.0
2139,3,225,1568,7,5,38,54,22,3,338.0
2140,3,225,1462,14,5,44,112,22,2,385.0
2141,3,83,422,7,29,56,62,20,3,360.0
2142,3,133,2237,7,20,55,44,4,3,420.0
2143,3,133,2237,7,20,55,45,20,3,435.0
2144,3,133,1689,7,4,37,43,22,0,290.0
2145,3,120,1614,7,20,56,65,20,3,548.0
2146,3,225,1459,14,5,38,59,22,2,330.0
2147,3,133,3006,8,17,54,76,22,2,510.0
2148,3,189,2755,14,5,38,65,22,2,320.0
2149,3,120,2289,15,5,46,117,22,2,587.0
2150,3,120,1967,15,5,44,105,22,2,548.0
2151,3,83,323,14,20,56,68,22,0,378.0
2152,3,120,1967,15,6,45,120,22,3,550.0
2153,3,222,1265,7,10,47,63,22,2,380.0
2154,3,133,1261,7,20,52,66,20,3,350.0
2155,3,189,3035,7,17,51,70,34,2,485.0
2156,3,189,2274,8,5,43,75,22,3,434.0
2157,3,189,1124,14,15,48,119,22,3,650.0
2158,3,189,1125,15,5,42,96,22,2,528.0
2159,3,225,3051,7,5,26,33,22,3,260.0
2160,3,225,1459,8,5,45,67,22,3,313.0
2161,3,63,2111,15,15,47,84,2,2,466.0
2162,3,189,2058,7,5,47,71,13,2,368.0
2163,3,227,2621,14,5,37,63,22,2,319.0
2164,3,189,1125,15,4,42,150,22,3,680.0
2165,3,226,2725,14,5,49,84,22,0,498.0
2166,3,83,3090,15,25,56,107,22,1,610.0
2167,3,120,1923,2,5,40,29,20,2,240.0
2168,3,226,2725,2,6,40,39,22,3,300.0
2169,3,225,1462,7,5,45,60,22,3,285.0
2170,3,227,2809,7,5,46,64,22,2,335.0
2171,3,133,1944,7,5,43,45,22,2,305.0
2172,3,120,1905,2,5,38,28,22,2,218.0
2173,3,120,1522,22,6,43,156,22,2,650.0
2174,3,226,2929,15,19,47,123,22,2,687.0
2175,3,133,281,8,10,50,75,22,2,480.0
2176,3,133,1688,14,5,40,68,22,2,355.0
2177,3,222,755,15,4,45,120,13,2,690.0
2178,3,198,2681,15,5,42,116,22,3,550.0
2179,3,227,2620,7,5,38,55,13,3,270.0
2180,3,120,1241,2,10,44,41,20,3,340.0
2181,3,222,2317,15,5,48,126,22,2,760.0
2182,3,189,2050,7,24,55,47,4,2,290.0
2183,3,120,1222,7,10,47,75,34,2,468.0
2184,3,189,312,21,2,41,185,22,2,900.0
2185,3,191,2585,14,5,38,62,22,2,308.0
2186,3,225,1459,7,5,38,63,22,2,265.0
2187,3,133,2984,7,15,54,25,13,3,370.0
2188,3,189,1126,14,5,39,73,22,2,395.0
2189,3,83,2788,15,17,57,72,22,2,440.0
2190,3,120,2961,14,16,58,84,22,1,650.0
2191,3,225,1568,7,8,43,53,2,0,298.0
2192,3,189,1122,15,15,48,120,22,3,608.0
2193,3,227,299,7,5,40,59,22,0,265.0
2194,3,227,2318,8,14,50,105,22,2,550.0
2195,3,225,498,7,5,44,75,22,3,455.0
2196,3,198,2679,15,6,42,85,22,2,480.0
2197,3,225,1459,14,5,46,49,22,3,277.0
2198,3,165,2815,2,5,45,36,22,2,238.0
2199,3,189,2057,7,5,46,74,22,2,395.0
2200,3,133,1915,7,5,34,46,22,1,310.0
2201,3,83,2759,7,25,56,60,22,3,358.0
2202,3,189,121,2,14,51,31,0,3,323.0
2203,3,120,2297,15,5,43,114,22,3,595.0
2204,3,198,2679,15,5,42,89,13,2,430.0
2205,3,191,2588,7,11,44,73,22,0,370.0
2206,3,27,2752,7,7,53,67,22,3,500.0
2207,3,133,2984,7,15,55,24,22,3,350.0
2208,3,133,2984,7,15,54,25,13,2,330.0
2209,3,133,1261,14,21,52,89,34,3,430.0
2210,3,191,2585,14,5,40,60,22,2,298.0
2211,3,189,3036,7,16,53,81,20,2,490.0
2212,3,222,755,14,11,49,125,22,3,760.0
2213,3,133,1261,7,21,52,64,20,3,315.0
2214,3,227,500,7,5,48,59,22,3,290.0
2215,3,227,2620,15,5,36,63,22,0,330.0
2216,3,133,3006,7,16,54,62,20,0,400.0
2217,3,83,2759,7,25,56,60,22,3,358.0
2218,3,133,1944,14,5,36,60,22,3,345.0
2219,3,133,1944,7,5,36,39,13,2,244.0
2220,3,227,2622,7,5,40,55,22,2,265.0
2221,3,189,2056,8,5,46,73,22,2,410.0
2222,3,133,1915,14,5,34,48,22,2,300.0
2223,3,198,2679,16,6,38,114,22,3,495.0
2224,3,189,2701,22,2,43,210,22,2,880.0
2225,3,120,1147,7,4,45,12,30,0,243.0
2226,3,225,1531,15,14,49,114,22,0,620.0
2227,3,189,1611,15,4,44,124,22,3,657.9
2228,3,189,2050,7,16,55,48,34,3,260.0
2229,3,189,3036,2,19,52,44,4,3,395.0
2230,3,227,500,7,5,48,59,22,2,320.0
2231,3,189,1123,7,15,50,82,22,2,430.0
2232,3,120,350,7,10,50,65,34,3,420.0
2233,3,198,2679,8,6,38,61,22,2,400.0
2234,3,191,773,8,5,41,61,22,3,300.0
2235,3,133,494,14,8,44,70,22,3,410.0
2236,3,133,1689,15,5,36,93,22,3,500.0
2237,3,189,506,14,8,44,96,22,3,498.0
2238,3,189,312,29,3,41,192,22,3,790.0
2239,3,165,2815,8,5,45,74,22,2,330.0
2240,3,120,1910,7,5,37,49,22,2,275.0
2241,3,120,1147,15,13,43,109,22,3,610.0
2242,3,75,2748,14,8,57,69,22,3,560.0
2243,3,120,1911,7,5,43,57,22,3,360.0
2244,3,191,2587,7,5,36,46,22,2,245.0
2245,3,133,1689,7,4,36,47,22,3,320.0
2246,3,227,1946,8,5,44,57,22,2,300.0
2247,3,120,2289,8,5,46,80,13,3,435.0
2248,3,120,1905,7,5,39,58,22,2,345.0
2249,3,133,1944,7,5,36,61,22,2,326.0
2250,3,76,1846,7,17,48,86,14,3,365.0
2251,3,191,2586,7,5,42,76,22,3,370.0
2252,3,75,2170,7,5,41,60,22,2,275.0
2253,3,227,2359,7,15,52,70,22,2,425.0
2254,3,222,1498,7,17,52,59,13,3,440.0
2255,3,120,1906,15,5,43,97,22,2,468.0
2256,3,189,3036,1,16,53,29,20,2,308.0
2257,3,222,1498,14,17,52,67,22,3,520.0
2258,3,189,312,7,5,41,73,22,2,420.0
2259,3,133,2984,7,15,54,20,13,3,350.0
2260,3,189,1123,7,15,50,71,20,2,410.0
2261,3,226,2929,15,14,47,85,22,3,620.0
2262,3,165,2814,14,5,42,74,22,2,315.0
2263,3,222,2706,7,17,54,66,22,3,490.0
2264,3,120,1910,7,5,37,49,22,2,290.0
2265,3,83,2759,7,25,56,55,20,3,328.0
2266,3,75,1150,29,3,54,160,22,3,690.0
2267,3,133,282,7,5,50,51,22,3,337.0
2268,3,198,782,15,5,46,103,22,3,560.0
2269,3,133,1942,7,5,41,43,22,3,275.0
2270,3,133,241,7,32,57,65,20,2,428.0
2271,3,120,1905,7,5,40,49,22,2,310.0
2272,3,226,2725,14,6,40,58,22,2,363.0
2273,3,133,2984,7,11,55,18,22,2,350.0
2274,3,120,1902,7,5,37,36,22,3,300.0
2275,3,120,1922,7,5,41,68,22,2,350.0
2276,3,189,1123,14,8,48,65,0,2,395.0
2277,3,75,501,14,5,39,68,22,0,335.0
2278,3,133,2984,7,15,54,24,13,3,350.0
2279,3,226,427,15,26,52,109,22,1,748.5
2280,3,198,2680,7,17,49,61,22,1,410.0
2281,3,120,1162,14,17,55,65,20,0,580.0
2282,3,133,495,8,11,51,62,22,2,370.0
2283,3,226,427,7,26,52,62,20,3,483.0
2284,3,75,1340,7,5,42,66,22,2,370.0
2285,3,83,2759,7,25,56,55,20,3,320.0
2286,3,133,1318,7,15,49,58,22,3,430.0
2287,3,120,1147,14,13,43,109,22,0,550.0
2288,3,225,1168,7,4,30,32,22,2,230.0
2289,3,225,1568,2,5,41,48,22,3,297.0
2290,3,226,2725,14,5,49,84,4,2,500.0
2291,3,225,3051,14,4,19,36,22,1,225.0
2292,3,133,2675,2,15,47,42,20,2,325.0
2293,3,222,2706,22,17,54,116,22,3,750.0
2294,3,133,1318,7,15,49,60,4,3,423.0
2295,3,133,1942,2,5,40,29,22,2,230.0
2296,3,75,501,14,5,37,68,22,3,340.0
2297,3,189,2058,7,5,47,71,22,2,368.0
2298,3,226,2725,15,5,49,86,22,2,489.0
2299,3,133,1944,7,5,35,37,22,2,256.0
2300,3,198,2681,7,5,40,46,6,2,328.0
2301,3,120,2336,8,5,43,74,22,3,550.0
2302,3,225,3051,7,5,24,29,22,3,239.0
2303,3,120,350,7,14,50,41,32,3,300.0
2304,3,120,350,7,14,50,64,20,3,420.0
2305,3,133,1263,7,17,53,58,22,2,350.0
2306,3,189,3034,2,16,52,44,30,2,308.0
2307,3,133,1689,7,4,38,50,22,2,310.0
2308,3,189,2057,15,5,46,101,22,3,520.0
2309,3,165,2815,15,5,45,104,22,2,390.0
2310,3,226,427,15,26,52,109,22,3,746.0
2311,3,133,1318,2,16,49,44,32,0,328.0
2312,3,225,1531,7,12,49,85,22,3,450.0
2313,3,133,1945,14,5,36,69,13,3,359.0
2314,3,120,1222,8,3,46,71,22,2,450.0
2315,3,225,1531,7,14,49,78,22,3,465.0
2316,3,227,2816,2,25,38,44,20,2,245.0
2317,3,133,1942,14,5,27,49,22,2,260.0
2318,3,226,2929,22,14,49,167,22,3,920.0
2319,3,227,2621,7,5,29,32,4,2,230.0
2320,3,133,1689,7,4,37,41,0,3,270.0
2321,3,133,1945,14,6,38,72,22,3,355.0
2322,8,51,410,15,5,37,45,13,0,200.0
2323,8,67,2966,5,16,56,54,4,3,255.0
2324,8,67,898,37,2,50,302,26,3,2199.0
2325,8,85,1050,7,12,45,101,13,0,430.0
2326,8,51,702,8,5,43,68,22,0,210.0
2327,8,85,1039,21,10,58,125,13,2,620.0
2328,8,228,622,2,4,45,20,30,0,200.0
2329,8,228,1469,8,25,45,72,34,2,365.0
2330,8,99,2250,24,0,49,219,20,0,1680.0
2331,8,99,417,30,1,53,350,22,0,2200.0
2332,8,51,702,15,4,32,70,22,3,255.0
2333,8,40,454,37,1,43,208,22,2,1350.0
2334,8,67,361,14,21,57,71,22,2,560.0
2335,8,67,2965,14,17,56,75,6,0,568.0
2336,8,40,1928,7,5,40,58,22,0,286.0
2337,8,53,3078,8,20,53,64,20,3,370.0
2338,8,121,18,15,15,57,123,22,3,666.0
2339,8,121,18,8,15,57,61,20,3,420.0
2340,8,167,208,15,5,40,56,26,2,378.0
2341,8,51,702,7,4,32,32,34,0,170.0
2342,8,228,1022,15,13,50,126,22,3,510.0
2343,8,40,1928,7,5,41,64,22,2,325.0
2344,8,67,2966,5,16,56,37,7,2,200.0
2345,8,67,2966,11,16,56,55,2,3,267.0
2346,8,67,2970,18,18,53,81,34,2,330.0
2347,8,182,2055,7,5,43,67,22,2,260.0
2348,8,121,1755,7,4,28,34,22,0,245.0
2349,8,40,135,7,8,54,63,20,2,359.0
2350,8,7,1686,8,4,47,81,22,0,435.0
2351,8,99,2256,15,10,58,74,22,3,520.0
2352,8,228,2028,14,4,30,60,22,2,295.0
2353,8,167,877,14,6,45,99,22,3,568.0
2354,8,40,135,2,14,54,43,20,2,280.0
2355,8,121,18,15,15,57,124,22,2,560.0
2356,8,85,1039,14,11,50,109,22,2,520.0
2357,8,67,361,15,10,56,90,22,3,699.0
2358,8,99,2256,15,10,58,76,6,3,530.0
2359,8,67,3115,15,5,47,95,22,3,480.0
2360,8,121,576,29,1,55,310,22,0,1000.0
2361,8,167,608,1,29,46,33,0,0,238.0
2362,8,85,1036,15,5,43,124,4,2,405.0
2363,8,67,361,7,10,56,69,22,3,546.0
2364,8,99,2251,8,12,54,100,22,3,460.0
2365,8,67,2933,15,12,58,117,22,0,790.0
2366,8,228,728,8,4,43,84,22,3,400.0
2367,8,51,708,7,5,32,32,22,0,170.0
2368,8,228,844,2,11,47,52,22,2,275.0
2369,8,40,1924,29,1,46,336,22,0,1780.0
2370,8,167,608,1,18,46,32,0,2,265.0
2371,8,67,361,14,21,57,60,20,0,475.0
2372,8,182,937,7,5,37,29,20,3,216.0
2373,8,85,1050,15,11,45,145,22,3,550.0
2374,8,138,248,22,2,54,300,22,1,1500.0
2375,8,67,898,36,1,50,300,22,3,1790.0
2376,8,138,643,28,17,52,67,22,2,430.0
2377,8,85,1042,14,4,47,108,22,3,520.0
2378,8,7,1686,15,4,47,105,22,2,545.0
2379,8,99,2745,15,3,58,172,22,1,1250.0
2380,8,167,1940,7,14,52,60,26,2,400.0
2381,8,99,2745,22,3,58,191,22,1,1451.0
2382,8,121,2154,22,5,49,141,22,3,499.0
2383,8,7,1173,30,2,42,277,22,3,980.0
2384,8,51,707,14,5,22,49,22,0,208.0
2385,8,228,622,7,5,42,86,22,2,330.0
2386,8,121,1828,7,4,21,30,22,0,225.0
2387,8,67,136,18,20,51,61,4,3,290.0
2388,8,67,2964,14,20,58,67,22,0,530.0
2389,8,121,18,7,16,57,61,20,2,380.0
2390,8,40,1928,15,5,39,109,22,3,390.0
2391,8,99,421,22,1,50,326,10,3,1700.0
2392,8,182,316,2,5,35,30,20,2,210.0
2393,8,51,151,7,5,23,40,22,0,200.0
2394,8,228,1226,7,5,30,31,22,0,237.0
2395,8,67,2933,7,12,58,47,20,2,392.0
2396,8,7,1686,15,4,47,105,22,2,545.0
2397,8,167,409,7,5,47,66,22,0,440.0
2398,8,121,18,7,10,57,67,22,1,425.0
2399,8,228,1541,7,5,32,46,22,3,270.0
2400,8,7,1167,36,4,43,292,13,2,880.0
2401,8,51,1494,7,5,43,31,20,3,166.0
2402,8,67,3068,8,5,42,63,22,3,440.0
2403,8,85,1041,7,6,47,62,2,3,370.0
2404,8,51,2014,7,5,50,75,22,0,275.0
2405,8,53,3078,14,20,52,100,20,0,460.0
2406,8,138,2160,30,1,47,353,22,3,4600.0
2407,8,228,1022,30,5,46,178,26,3,560.0
2408,8,138,2927,22,1,48,290,22,3,1360.0
2409,8,40,1928,15,5,39,109,22,3,390.0
2410,8,99,1738,30,1,50,305,10,1,1630.0
2411,8,67,2132,1,10,46,12,32,2,255.0
2412,8,138,248,30,2,54,296,22,3,1580.0
2413,8,51,708,7,3,32,33,22,0,183.0
2414,8,228,2763,2,27,51,26,30,3,268.0
2415,8,182,1675,2,4,43,16,20,2,185.0
2416,8,121,2154,7,5,48,65,22,3,320.0
2417,8,40,135,2,8,55,44,20,2,275.0
2418,8,228,2763,2,3,54,47,13,0,315.0
2419,8,121,3002,7,4,28,48,22,0,215.0
2420,8,99,420,22,3,52,204,22,0,1100.0
2421,8,85,1043,29,5,41,187,22,3,1050.0
2422,8,7,2770,22,5,57,219,22,1,1300.0
2423,8,7,2770,22,5,57,261,22,3,1600.0
2424,8,121,2578,36,1,38,233,13,1,1050.0
2425,8,167,1891,11,19,53,43,2,2,220.0
2426,8,67,3114,7,5,47,72,22,3,430.0
2427,8,138,866,18,6,48,70,22,0,215.0
2428,8,40,3043,29,1,50,336,6,3,2200.0
2429,8,90,1014,14,21,52,67,20,0,480.0
2430,8,40,559,8,5,45,66,13,3,288.0
2431,8,228,2763,7,27,51,61,0,3,359.0
2432,8,167,807,19,10,52,31,13,3,330.0
2433,8,138,640,14,17,52,67,22,2,350.0
2434,8,67,136,5,20,51,15,18,0,130.0
2435,8,85,1039,7,5,50,86,22,2,450.0
2436,8,51,702,7,4,32,40,22,0,200.0
2437,8,85,1044,7,5,40,45,22,3,358.0
2438,8,85,1035,1,23,50,38,0,3,328.0
2439,8,51,702,7,5,32,36,20,3,200.0
2440,8,228,622,7,5,43,56,13,2,290.0
2441,8,67,2716,7,25,57,58,20,3,550.0
2442,8,121,1855,14,2,40,95,6,2,280.0
2443,8,67,2964,15,17,58,105,22,0,660.0
2444,8,228,2884,7,4,21,31,0,3,220.0
2445,8,67,2483,15,32,56,86,22,0,519.0
2446,8,121,425,7,25,58,57,26,3,345.0
2447,8,67,361,14,13,56,91,22,3,700.0
2448,8,138,644,7,17,52,41,0,3,305.0
2449,8,67,2964,14,19,58,68,26,0,540.0
2450,8,180,2188,7,5,20,33,22,3,330.0
2451,8,67,2965,7,17,56,72,22,3,565.0
2452,8,67,2932,7,8,53,67,22,0,490.0
2453,8,40,2024,22,2,39,128,22,3,830.0
2454,8,40,2024,22,2,37,137,24,3,650.0
2455,8,182,2683,7,5,44,73,22,2,270.0
2456,8,182,2051,5,15,53,22,0,3,115.0
2457,8,228,1917,8,5,45,61,22,3,315.0
2458,8,7,1544,15,5,47,115,22,3,590.0
2459,8,51,1773,7,5,41,65,22,2,250.0
2460,8,182,1286,14,5,41,98,22,2,400.0
2461,8,138,644,14,17,58,65,13,2,320.0
2462,8,51,702,15,5,43,89,22,0,306.0
2463,8,85,1038,2,17,43,53,4,3,335.0
2464,8,53,3078,7,14,52,49,0,0,305.0
2465,8,53,3078,7,14,55,49,0,3,288.0
2466,8,53,3078,14,11,55,115,22,3,570.0
2467,8,228,846,7,5,36,39,2,0,240.0
2468,8,228,1022,7,13,50,84,30,3,315.0
2469,8,67,3122,15,6,45,95,22,2,550.0
2470,8,53,2828,14,7,52,84,22,2,540.0
2471,8,99,2251,8,14,55,85,22,3,395.0
2472,8,67,862,14,5,48,102,22,3,532.0
2473,8,208,1052,14,5,44,85,22,3,432.0
2474,8,99,1836,14,5,46,94,22,3,350.0
2475,8,51,702,7,5,31,44,22,2,200.0
2476,8,121,3102,7,2,46,72,22,0,340.0
2477,8,138,744,7,5,44,71,22,2,360.0
2478,8,51,707,14,5,27,49,22,2,210.0
2479,8,51,708,7,5,47,71,22,0,252.0
2480,8,67,325,7,5,42,72,22,3,410.0
2481,8,85,1048,7,5,42,52,22,2,355.0
2482,8,228,1771,7,5,40,67,22,0,290.0
2483,8,7,1544,15,5,47,115,22,3,590.0
2484,8,40,1582,15,2,41,121,22,2,620.0
2485,8,99,1836,14,5,46,94,22,3,350.0
2486,8,67,2931,14,7,53,66,4,0,380.0
2487,8,121,1833,15,5,40,117,14,0,450.0
2488,8,99,2251,8,14,55,85,22,3,395.0
2489,8,67,2717,7,27,56,57,20,3,550.0
2490,8,67,361,7,21,57,72,22,3,568.0
2491,8,40,2468,15,5,43,123,22,2,470.0
2492,8,67,2715,7,27,54,66,34,3,550.0
2493,8,67,2970,11,18,53,45,20,2,220.0
2494,8,67,1505,2,19,49,24,18,3,295.0
2495,8,7,2878,15,7,51,112,22,3,555.0
2496,8,121,2746,29,2,52,293,22,1,1250.0
2497,8,67,2964,7,17,58,74,22,1,546.0
2498,8,85,1036,14,5,43,117,22,3,510.0
2499,8,40,453,14,4,41,121,26,3,520.0
2500,8,40,575,22,6,43,171,22,3,980.0
2501,8,40,2020,29,1,38,257,22,2,1450.0
2502,8,67,136,11,17,51,34,2,0,192.0
2503,8,40,2468,14,4,43,122,22,2,458.0
2504,8,228,209,14,5,38,72,22,3,360.0
2505,8,121,1829,7,5,34,37,22,2,250.0
2506,8,7,145,7,4,38,56,22,0,310.0
2507,8,99,2251,15,12,55,117,22,3,520.0
2508,8,99,2251,15,14,55,79,22,3,390.0
2509,8,99,2251,14,14,55,78,22,3,380.0
2510,8,40,2018,7,4,37,81,22,2,389.0
2511,8,85,1044,14,25,42,138,32,3,520.0
2512,8,228,2763,15,27,54,99,22,3,540.0
2513,8,182,2338,7,5,44,75,22,3,280.0
2514,8,7,2770,29,1,57,270,22,3,1550.0
2515,8,7,2770,38,1,57,235,4,3,1460.0
2516,8,7,582,15,5,55,95,22,3,490.0
2517,8,67,324,22,5,42,117,22,3,660.0
2518,8,138,1758,14,5,41,60,22,0,330.0
2519,8,40,1928,21,5,39,118,22,2,360.0
2520,8,228,2763,7,27,54,62,4,3,388.0
2521,8,40,1927,15,5,37,138,22,0,420.0
2522,8,7,1094,8,5,45,77,22,0,400.0
2523,8,67,2930,7,8,53,57,13,3,350.0
2524,8,67,602,29,6,45,98,22,2,530.0
2525,8,67,2965,22,8,56,119,22,2,850.0
2526,8,85,1040,14,21,46,215,4,3,580.0
2527,8,51,702,8,5,43,68,22,0,235.0
2528,8,51,702,7,5,38,42,22,0,195.0
2529,8,180,108,2,22,50,28,18,3,288.0
2530,8,40,2018,7,4,37,81,22,2,389.0
2531,8,228,2763,15,27,54,99,22,3,540.0
2532,8,67,3069,7,6,37,44,22,0,296.0
2533,8,85,1037,14,6,44,84,26,2,450.0
2534,8,40,2753,7,7,55,63,22,2,420.0
2535,8,121,3092,7,14,57,74,22,2,385.0
2536,8,51,1494,7,4,26,33,22,3,193.0
2537,8,67,184,22,7,49,229,22,2,780.0
2538,8,40,1928,21,5,39,118,22,2,360.0
2539,8,51,2014,7,4,50,76,22,0,300.0
2540,8,40,2469,8,5,41,95,22,2,425.0
2541,8,121,1724,7,4,23,37,22,0,160.0
2542,8,85,1051,7,12,44,59,22,3,365.0
2543,8,228,1541,7,5,36,46,13,2,230.0
2544,8,121,1171,15,4,37,102,22,2,320.0
2545,8,67,136,5,20,51,16,18,3,120.0
2546,8,121,1829,7,5,34,37,22,0,275.0
2547,8,138,642,14,15,54,66,22,3,430.0
2548,8,85,1048,7,5,42,52,13,2,370.0
2549,8,67,361,7,21,57,58,20,3,480.0
2550,8,67,2964,7,20,58,70,20,3,540.0
2551,8,228,3060,7,5,38,37,22,3,272.0
2552,8,67,136,18,20,51,61,4,3,290.0
2553,8,53,3078,8,14,55,64,20,0,375.0
2554,8,167,208,7,5,37,72,22,3,480.0
2555,8,7,1173,15,3,42,110,22,2,610.0
2556,8,228,1541,7,5,36,46,13,2,230.0
2557,8,53,2747,21,5,57,120,22,0,900.0
2558,8,7,1173,22,4,42,169,22,3,640.0
2559,8,85,1040,22,6,46,167,22,3,670.0
2560,8,228,2763,2,20,54,60,22,0,390.0
2561,8,228,2763,2,20,54,60,22,0,350.0
2562,8,167,407,2,5,40,38,30,2,300.0
2563,8,67,361,7,10,56,47,20,3,437.0
2564,8,99,2251,7,12,54,67,20,0,330.0
2565,8,167,1940,14,14,52,66,6,2,440.0
2566,8,67,2930,8,8,53,65,22,2,390.0
2567,8,51,702,7,5,38,44,20,3,200.0
2568,8,67,862,14,5,48,103,22,3,495.0
2569,8,7,582,15,5,55,96,22,3,530.0
2570,8,99,2251,15,11,55,117,22,3,498.0
2571,8,67,2358,7,5,46,57,9,2,438.0
2572,8,40,815,2,6,45,40,22,2,288.0
2573,8,99,2745,22,3,55,171,22,1,1150.0
2574,8,67,2964,7,17,58,65,20,1,490.0
2575,8,167,1076,18,26,50,63,20,3,315.0
2576,8,40,818,15,5,40,117,22,2,460.0
2577,8,67,2970,7,16,53,64,22,3,490.0
2578,8,40,1925,22,1,48,322,10,3,1850.0
2579,8,67,2948,22,4,42,156,22,3,658.0
2580,8,180,2730,22,4,45,165,22,3,900.0
2581,8,67,586,33,6,51,44,18,3,295.0
2582,8,182,1675,7,4,36,27,22,1,190.0
2583,8,51,271,8,5,43,70,22,2,223.0
2584,8,67,361,15,10,56,91,22,3,699.0
2585,8,67,361,7,10,56,47,20,3,437.0
2586,8,67,3111,14,5,49,102,22,3,500.0
2587,8,67,57,7,5,45,75,6,3,490.0
2588,8,138,1758,7,5,40,31,13,3,249.0
2589,8,67,2930,7,10,53,59,20,0,390.0
2590,8,67,2358,7,5,46,57,9,2,438.0
2591,8,99,2251,15,11,55,117,22,3,498.0
2592,8,182,2556,8,5,41,54,22,2,275.0
2593,8,67,3098,29,6,44,184,22,2,700.0
2594,8,99,2251,2,14,55,46,20,3,280.0
2595,8,167,407,2,5,39,39,30,3,305.8
2596,8,40,2026,7,5,43,64,22,2,320.0
2597,8,40,1925,22,1,47,307,10,3,1680.0
2598,8,85,803,22,2,41,160,22,2,930.0
2599,8,67,898,22,2,49,246,22,0,1450.0
2600,8,51,739,7,2,35,35,22,2,198.0
2601,8,121,3102,7,0,45,65,22,0,290.0
2602,8,121,3002,7,5,38,32,22,2,203.0
2603,8,67,3069,15,5,38,89,22,3,360.0
2604,8,138,639,14,17,50,66,22,3,390.0
2605,8,67,3104,7,5,45,69,22,0,450.0
2606,8,180,1516,2,8,51,41,4,3,330.0
2607,8,121,1829,7,4,35,30,22,2,240.0
2608,8,7,2775,7,20,54,61,20,3,385.0
2609,8,85,1050,15,12,45,136,22,3,545.0
2610,8,7,1982,7,5,31,43,20,3,245.0
2611,8,99,2251,2,13,55,52,20,3,298.0
2612,8,40,815,2,6,43,35,22,2,280.0
2613,8,7,371,7,5,43,53,22,0,323.0
2614,8,99,1936,29,1,51,272,22,1,1100.0
2615,8,180,1516,7,8,51,64,20,3,426.0
2616,8,228,1469,14,5,45,95,22,3,430.0
2617,8,40,815,22,6,45,149,6,2,410.0
2618,8,121,3002,7,5,38,32,22,2,203.0
2619,8,228,2763,7,27,51,65,4,2,398.0
2620,8,182,2684,21,5,42,130,22,3,420.0
2621,8,40,2024,15,2,37,137,2,2,750.0
2622,8,85,1036,14,31,44,142,4,3,520.0
2623,8,67,561,15,5,44,104,22,3,625.0
2624,8,85,2690,22,4,42,142,22,0,598.0
2625,8,167,608,1,29,46,33,30,3,248.0
2626,8,167,409,14,5,47,93,22,2,580.0
2627,8,85,1043,23,5,42,306,22,3,898.0
2628,8,228,1022,7,13,50,74,30,3,360.0
2629,8,67,2948,2,5,42,54,22,2,400.0
2630,8,40,2026,30,5,43,219,22,0,900.0
2631,8,40,2468,15,4,42,118,22,0,436.0
2632,8,67,1505,15,19,49,93,22,3,580.0
2633,8,167,2924,15,10,49,132,26,2,850.0
2634,8,182,2684,21,5,42,130,22,3,420.0
2635,8,85,1035,7,23,50,92,0,3,499.0
2636,8,99,2251,8,12,54,100,22,3,420.0
2637,8,40,1927,7,4,34,61,22,2,280.0
2638,8,208,1052,1,5,45,19,18,3,260.0
2639,8,182,1774,7,3,45,67,22,0,275.0
2640,8,228,2763,7,20,54,68,20,3,400.0
2641,8,40,818,22,5,40,142,22,3,490.0
2642,8,67,76,7,5,34,39,22,3,335.0
2643,8,180,108,7,10,49,72,22,3,470.0
2644,8,208,3119,15,5,49,102,22,2,478.0
2645,8,138,1830,7,5,44,65,22,2,320.0
2646,8,51,707,7,5,40,55,22,3,240.0
2647,8,85,1039,36,10,50,213,22,3,939.0
2648,8,40,2468,30,4,42,174,22,3,590.0
2649,8,85,1043,22,5,42,225,22,0,630.0
2650,8,138,645,23,2,50,231,22,2,950.0
2651,8,67,361,7,10,56,47,4,3,450.0
2652,8,182,2683,2,5,46,43,22,3,230.0
2653,8,208,3118,7,5,50,79,22,3,390.0
2654,8,7,1686,2,4,47,47,22,3,335.0
2655,8,51,508,7,5,52,38,22,0,200.0
2656,8,99,2251,8,14,55,79,22,3,399.0
2657,8,180,3066,14,5,38,79,22,2,470.0
2658,8,208,2891,14,5,36,46,22,2,350.0
2659,8,228,621,15,2,27,79,22,3,330.0
2660,8,40,1927,7,4,34,61,22,2,280.0
2661,8,138,644,1,17,51,6,30,3,160.0
2662,8,228,2763,7,27,51,68,4,3,400.0
2663,8,167,927,7,5,25,31,20,3,320.0
2664,8,182,1286,8,5,41,71,13,3,315.0
2665,8,67,3068,15,5,42,112,26,3,490.0
2666,8,51,3041,7,4,34,49,20,3,210.0
2667,8,167,563,2,19,50,38,4,3,375.0
2668,8,85,1035,2,20,50,26,20,3,300.0
2669,8,51,709,7,5,24,36,22,2,175.0
2670,8,99,419,22,1,50,286,10,3,1700.0
2671,8,180,2188,22,6,40,160,22,3,828.0
2672,8,99,418,29,1,48,303,22,3,1780.0
2673,8,138,642,14,17,51,67,22,3,430.0
2674,8,67,602,28,6,45,103,22,3,525.0
2675,8,85,139,11,19,50,18,18,2,140.0
2676,8,40,1925,23,1,55,328,22,1,1850.0
2677,8,40,818,15,5,40,117,22,2,430.0
