Direction,District,Elevator,Floor,Garden,Room,Hall,Price,Region,Renovation,Size,Year
东南西北,中央别墅区,,3,龙湾别墅,3,2,2800.0,顺义,其他,310,2007
东南西北,顺义其它,,1,MOMA万万树,6,3,2500.0,顺义,精装,388,2012
东南西北,顺义其它,,2,东方太阳城,6,5,2365.0,顺义,精装,407,2011
南北,后沙峪,,6,双裕花园西区,3,2,1000.0,顺义,精装,222,2001
南北,中央别墅区,,2,龙湾别墅,4,2,3150.0,顺义,精装,432,2010
南北,天竺,,3,万通天竺新新家园,4,2,2300.0,顺义,精装,387,2012
南北,马坡,,2,金宝城南区,3,2,1450.0,顺义,简装,286,2000
西南,后沙峪,,11,空港吉祥花园,2,1,410.0,顺义,其他,75,2007
南北,顺义城,,6,港馨家园东区,3,2,310.0,顺义,精装,109,2007
南北,顺义其它,,17,东方太阳城,1,1,258.0,顺义,精装,86,2003
东南北,中央别墅区,,4,美林香槟小镇,4,2,1150.0,顺义,其他,290,2004
南北,马坡,,6,康乐小区,2,1,280.0,顺义,简装,81,2003
南北,顺义其它,,6,彩俸北区,2,1,280.0,顺义,简装,86,2004
西,中央别墅区,,11,丽高王府,2,1,739.0,顺义,精装,128,2003
南北,后沙峪,,6,青岚花园,3,2,490.0,顺义,简装,136,2006
南北,后沙峪,,9,明德家园,2,1,528.0,顺义,精装,91,2014
南北,后沙峪,,6,阿凯笛亚别院,3,1,580.0,顺义,精装,92,2009
南北,后沙峪,,10,空港吉祥花园,3,1,535.0,顺义,精装,111,2008
南北,马坡,,5,鲁能7号院颐景润园,3,2,900.0,顺义,毛坯,169,2012
西南,顺义其它,,15,翼之城,2,0,180.0,顺义,毛坯,63,2013
东北,中央别墅区,,13,会展誉景,4,0,315.0,顺义,精装,100,2013
北,后沙峪,,8,北京方糖,4,0,240.0,顺义,简装,58,2013
西,顺义其它,,17,翼之城,3,0,200.0,顺义,精装,69,2013
南北,马坡,,5,中铁花溪渡,3,2,1000.0,顺义,精装,199,2013
西北,中央别墅区,,11,丽高王府,2,2,950.0,顺义,其他,143,2003
南北,顺义其它,,12,北京苏活四区,2,1,320.0,顺义,精装,89,2011
东西,后沙峪,,6,三山新新家园,2,1,300.0,顺义,简装,71,2010
东西北,中央别墅区,,6,名都园,2,1,480.0,顺义,精装,72,1999
南,顺义其它,,5,顺鑫花语,2,2,415.0,顺义,精装,91,2009
东南西北,中央别墅区,,2,丽嘉花园,4,2,4500.0,顺义,其他,548,2007
南北,中央别墅区,,7,优山美地C区,3,2,1280.0,顺义,其他,158,2006
南,顺义其它,,15,中建国际城,2,1,355.0,顺义,精装,77,2014
南,马坡,,15,恒华安纳湖,2,2,328.0,顺义,精装,89,2013
南北,顺义其它,,10,顺鑫花语,2,1,375.0,顺义,简装,93,2009
南北,顺义其它,,5,蓝岸丽舍五期,4,2,950.0,顺义,精装,357,2015
南北,中央别墅区,,3,誉天下,4,2,1450.0,顺义,精装,276,2010
南北,后沙峪,,7,双裕花园西区,4,2,600.0,顺义,简装,173,2001
北,后沙峪,,8,北京方糖,3,0,260.0,顺义,精装,59,2013
南北,中央别墅区,,3,龙湾别墅,4,2,1880.0,顺义,简装,289,2006
南,李桥,,7,樱花园一区,1,1,205.0,顺义,精装,48,1999
东南,后沙峪,,15,东亚创展国际,3,0,200.0,顺义,精装,76,2014
南北,后沙峪,,6,三山新新家园,2,1,415.0,顺义,简装,97,2004
东北,首都机场,,6,南竺园,2,1,260.0,顺义,精装,72,1996
南北,中央别墅区,,10,万科天竺悦城,3,1,880.0,顺义,精装,121,2015
南北,后沙峪,,6,青岚花园,3,1,400.0,顺义,简装,102,2012
南北,顺义城,,6,东兴一区,3,1,350.0,顺义,其他,90,1996
南北,顺义城,,6,建新南区,2,1,360.0,顺义,精装,71,1987
南北,顺义城,,13,石景苑,2,1,385.0,顺义,毛坯,93,2011
南北,顺义其它,,6,顺鑫花语,2,2,410.0,顺义,精装,91,2009
南北,顺义其它,,11,下坡屯家园二区,2,1,258.0,顺义,其他,85,2011
南北,顺义城,,6,建新南区,2,1,365.0,顺义,简装,72,1987
南北,顺义其它,,11,下坡屯家园一区,2,1,290.0,顺义,简装,85,2012
南北,中央别墅区,,11,万科天竺悦城,3,1,837.0,顺义,精装,120,2015
南北,顺义城,,6,建新南区,1,1,300.0,顺义,精装,61,1988
南北,顺义城,,15,石景苑,3,2,438.0,顺义,精装,128,2008
南北,顺义其它,,14,中建国际城,3,1,450.0,顺义,精装,94,2014
南北,中央别墅区,,6,名都园,3,2,795.0,顺义,精装,146,1997
南北,后沙峪,,13,国兴城,2,1,490.0,顺义,精装,90,2016
东北,中央别墅区,,7,名都园,2,1,500.0,顺义,其他,78,1997
南北,马坡,,5,马坡花园二区,3,2,380.0,顺义,精装,138,2002
南北,中央别墅区,,3,名都园,4,2,1550.0,顺义,精装,192,2000
东南,中央别墅区,,3,名都园,4,2,1600.0,顺义,精装,192,2000
南北,顺义城,,15,博雅世家,4,0,815.0,顺义,精装,181,2005
南北,马坡,,6,马坡花园一区,2,1,285.0,顺义,简装,88,2000
南北,马坡,,4,马坡花园一区,3,1,380.0,顺义,简装,128,2002
南北,中央别墅区,,4,美林香槟小镇,4,2,1200.0,顺义,精装,288,2004
南北,后沙峪,,3,莫奈花园,4,2,1650.0,顺义,精装,251,2005
南北,中央别墅区,,3,优山美地C区,5,3,2900.0,顺义,精装,419,2005
南北,马坡,,11,香悦四季,3,2,550.0,顺义,精装,115,2012
南北,顺义城,,6,裕龙二区,3,1,420.0,顺义,其他,94,1999
南北,中央别墅区,,11,万科天竺悦城,4,2,1300.0,顺义,精装,120,2015
南北,后沙峪,,6,青岚花园,3,2,590.0,顺义,简装,167,2006
南北,马坡,,2,纳帕尔湾,5,3,1500.0,顺义,精装,327,2008
东西,后沙峪,,5,三山新新家园,1,1,300.0,顺义,简装,56,2010
南北,顺义其它,,9,浅山香邑,2,1,225.0,顺义,毛坯,87,2013
南北,顺义城,,18,怡馨家园,2,1,495.0,顺义,精装,101,2004
南北,中央别墅区,,11,万科天竺悦城,3,2,851.0,顺义,精装,121,2015
南北,顺义其它,,6,丽喜花园,3,2,300.0,顺义,简装,110,2005
南北,顺义其它,,4,东方太阳城,1,1,260.0,顺义,精装,86,2003
南北,中央别墅区,,2,丽高王府,4,2,3100.0,顺义,精装,322,2003
东南北,后沙峪,,14,中粮祥云国际生活区,2,2,1070.0,顺义,精装,176,2013
南北,后沙峪,,5,裕祥花园,3,1,420.0,顺义,简装,98,1996
东,后沙峪,,14,中粮祥云国际生活区,1,1,450.0,顺义,其他,59,2013
南北,顺义其它,,9,浅山香邑,2,1,235.0,顺义,精装,89,2015
东南西北,中央别墅区,,2,欧陆苑,4,3,2800.0,顺义,精装,245,1999
南北,后沙峪,,3,聚通嘉园,3,2,1570.0,顺义,精装,283,2008
南北,顺义其它,,3,水色时光二区,5,2,950.0,顺义,精装,186,2005
南,中央别墅区,,6,龙湾别墅,4,2,1649.0,顺义,精装,249,2011
东南西北,马坡,,3,富力湾,6,3,2460.0,顺义,精装,543,2011
南北,顺义其它,,10,顺鑫花语,4,2,700.0,顺义,毛坯,192,2009
西,后沙峪,,11,蓝星花园,1,0,220.0,顺义,精装,35,2006
南北,后沙峪,,6,青岚花园,1,1,270.0,顺义,简装,60,2006
南北,中央别墅区,,6,莲竹花园,3,2,430.0,顺义,简装,110,1998
南北,顺义其它,,8,浅山香邑,3,2,290.0,顺义,毛坯,108,2015
南北,顺义其它,,11,水色时光五区,3,1,255.0,顺义,精装,101,2009
南北,顺义其它,,2,水色时光三区,8,2,1400.0,顺义,精装,293,2009
南北,马坡,,2,纳帕尔湾,6,4,1500.0,顺义,精装,406,2008
南北,后沙峪,,6,阿凯笛亚别院,4,2,980.0,顺义,精装,169,2011
南北,后沙峪,,7,阿凯笛亚庄园,4,2,1260.0,顺义,精装,227,2006
东南,中央别墅区,,7,名都园,2,1,460.0,顺义,精装,72,1997
南,顺义其它,,11,北京苏活四区,1,1,250.0,顺义,其他,66,2011
南北,首都机场,,6,南竺园,2,1,222.0,顺义,简装,58,1994
南北,马坡,,8,龙湖香醍漫步四区北区,2,1,315.0,顺义,精装,89,2011
南北,顺义城,,6,交通局家属楼,1,1,273.0,顺义,其他,56,1993
南,顺义其它,,9,顺鑫花语,1,0,218.0,顺义,其他,47,2009
南,顺义其它,,6,馨港庄园三区,1,1,235.0,顺义,其他,66,2004
南,马坡,,10,恒华安纳湖,2,1,325.0,顺义,精装,90,2013
南北,中央别墅区,,3,誉天下,5,2,1650.0,顺义,其他,292,2010
南北,顺义城,,6,胜利小区,2,1,249.0,顺义,精装,56,1991
南北,顺义其它,,4,龙湖好望山,3,2,800.0,顺义,毛坯,220,2014
南北,顺义其它,,6,顺鑫花语,2,2,410.0,顺义,简装,91,2009
南北,顺义其它,,11,水色时光四区,2,1,280.0,顺义,简装,101,2012
南北,马坡,,2,纳帕尔湾,5,3,1500.0,顺义,精装,406,2008
南北,后沙峪,,9,明德家园,2,1,530.0,顺义,精装,96,2014
南北,顺义其它,,11,下坡屯家园一区,2,1,213.0,顺义,精装,58,2012
南北,顺义其它,,12,北京苏活四区,2,1,340.0,顺义,精装,89,2011
南北,顺义城,,5,双兴南区,3,1,368.0,顺义,精装,85,1997
东南西北,顺义其它,,2,水色时光三区,5,2,1300.0,顺义,其他,291,2009
南北,顺义其它,,11,下坡屯家园一区,2,1,270.0,顺义,简装,78,2013
南北,中央别墅区,,10,水木兰亭三期,3,2,950.0,顺义,精装,154,2016
南北,顺义其它,,11,水色时光五区,2,2,285.0,顺义,其他,87,2009
南北,顺义其它,,3,水色时光一区,4,2,530.0,顺义,简装,161,2007
东南北,顺义其它,,12,北京苏活四区,3,2,500.0,顺义,精装,138,2011
南北,顺义其它,,6,丽喜花园,3,2,510.0,顺义,精装,133,2005
西北,中央别墅区,,6,名都园,2,1,570.0,顺义,精装,72,1999
南北,中央别墅区,,5,水木兰亭,4,2,1200.0,顺义,精装,174,2004
南北,顺义其它,,6,丽喜花园,3,1,350.0,顺义,精装,89,2005
南北,后沙峪,,6,青岚花园,3,1,550.0,顺义,精装,123,2006
南北,后沙峪,,6,青岚花园,3,2,560.0,顺义,简装,134,2006
南北,后沙峪,,6,青岚花园,4,2,500.0,顺义,精装,126,2006
南北,顺义其它,,11,水色时光五区,2,1,268.0,顺义,精装,99,2009
西北,后沙峪,,15,智地香蜜湾,2,1,500.0,顺义,简装,88,2010
南北,顺义其它,,9,顺鑫花语,2,1,370.0,顺义,其他,94,2009
东南,中央别墅区,,10,丽高王府,3,2,1180.0,顺义,其他,210,2003
南北,顺义其它,,14,中建国际城,3,1,460.0,顺义,精装,94,2014
南北,马坡,,3,富力湾,4,2,1180.0,顺义,精装,302,2009
南北,马坡,,3,富力湾,5,3,1000.0,顺义,精装,302,2009
南北,后沙峪,,6,三山新新家园,2,1,365.0,顺义,其他,73,2007
南北,顺义其它,,7,下坡屯家园一区,2,1,278.0,顺义,其他,88,2012
南北,顺义其它,,9,浅山香邑,3,2,310.0,顺义,简装,139,2013
南北,顺义其它,,11,水色时光五区,2,1,320.0,顺义,精装,107,2009
南,马坡,,15,恒华安纳湖,2,1,339.0,顺义,精装,89,2013
南北,后沙峪,,6,青岚花园,3,2,500.0,顺义,其他,130,2006
东南,中央别墅区,,11,丽高王府,3,2,1300.0,顺义,其他,208,2003
东南北,后沙峪,,9,江山赋,3,2,688.0,顺义,毛坯,114,2010
南北,马坡,,15,香悦四季,3,1,500.0,顺义,精装,121,2012
南北,顺义城,,6,仓上小区,2,1,280.0,顺义,简装,76,1992
南北,顺义其它,,21,浅山香邑,3,2,330.0,顺义,简装,129,2013
南北,顺义其它,,9,浅山香邑,2,2,225.0,顺义,毛坯,88,2015
南,中央别墅区,,2,嘉浩国际商住别墅城,6,2,1680.0,顺义,精装,258,1998
南北,马坡,,2,纳帕尔湾,5,2,1400.0,顺义,精装,403,2008
南北,顺义其它,,11,水色时光五区,2,1,275.0,顺义,精装,107,2009
南北,马坡,,15,恒华安纳湖,2,1,340.0,顺义,精装,91,2013
南北,后沙峪,,6,青岚花园,2,1,330.0,顺义,其他,88,2006
南北,顺义城,,6,石园北区,2,1,319.0,顺义,简装,91,1998
南北,顺义其它,,6,彩俸北区,3,1,370.0,顺义,精装,119,2004
南北,顺义城,,6,石园北区,2,2,280.0,顺义,简装,84,1999
东北,中央别墅区,,10,丽高王府,2,2,700.0,顺义,简装,128,2003
南北,顺义城,,6,西辛北区,3,1,320.0,顺义,简装,84,1997
南西北,顺义其它,,12,北京苏活四区,3,1,340.0,顺义,精装,94,2011
东南,中央别墅区,,6,名都园,3,2,760.0,顺义,精装,146,1997
南北,后沙峪,,6,三山新新家园,3,1,416.0,顺义,简装,112,2004
南北,后沙峪,,6,三山新新家园,3,2,450.0,顺义,精装,97,2004
南北,顺义其它,,6,丽喜花园,2,1,287.0,顺义,简装,82,2005
南北,马坡,,11,香悦四季,3,2,430.0,顺义,精装,94,2013
南北,顺义其它,,6,顺鑫花语,3,2,608.0,顺义,其他,157,2009
南北,顺义城,,6,龙府花园,3,2,300.0,顺义,其他,106,2001
南北,顺义其它,,5,丽喜花园,2,1,290.0,顺义,毛坯,78,2005
南,后沙峪,,6,后街花园,2,1,380.0,顺义,精装,82,2009
南北,顺义其它,,11,水色时光四区,2,2,280.0,顺义,精装,102,2012
南北,顺义其它,,4,东方太阳城,2,2,430.0,顺义,精装,143,2003
南北,顺义其它,,6,顺鑫花语,2,2,410.0,顺义,精装,91,2009
南北,马坡,,11,香悦四季,3,1,510.0,顺义,精装,115,2013
南北,后沙峪,,6,三山新新家园,3,1,620.0,顺义,简装,94,2004
南北,顺义其它,,7,顺鑫花语,2,2,430.0,顺义,精装,91,2009
南北,后沙峪,,6,青岚花园,3,2,580.0,顺义,精装,138,2006
南北,顺义其它,,6,彩俸北区,3,1,370.0,顺义,精装,119,2004
南北,顺义城,,6,石园北区,2,2,280.0,顺义,简装,84,1999
南,顺义城,,22,裕龙三区,2,1,325.0,顺义,其他,70,2009
南,后沙峪,,13,国兴城,1,1,342.0,顺义,其他,70,2016
南北,后沙峪,,3,阿凯笛亚庄园,4,3,1600.0,顺义,精装,378,2007
南北,中央别墅区,,4,水木兰亭,2,2,560.0,顺义,精装,93,2004
南北,中央别墅区,,3,龙湾别墅,3,3,2400.0,顺义,简装,351,2006
南北,顺义其它,,6,阳洲鑫园,3,1,340.0,顺义,简装,134,2005
东南西北,马坡,,2,纳帕尔湾,5,3,1150.0,顺义,精装,327,2008
南北,顺义城,,6,交通局家属楼,2,1,285.0,顺义,精装,73,1993
南北,顺义其它,,12,北京苏活四区,2,1,340.0,顺义,其他,89,2011
南北,顺义其它,,10,水色时光五区,2,2,290.0,顺义,精装,100,2009
南北,后沙峪,,6,青岚花园,3,1,420.0,顺义,精装,101,2006
南北,顺义其它,,11,下坡屯家园一区,3,2,350.0,顺义,精装,100,2013
南北,顺义城,,6,裕龙五区,2,1,486.0,顺义,精装,121,2004
南北,后沙峪,,3,阿凯笛亚庄园,4,3,1800.0,顺义,精装,357,2007
南北,中央别墅区,,2,龙湖滟澜山,5,3,2480.0,顺义,毛坯,281,2008
南北,后沙峪,,6,三山新新家园,3,2,450.0,顺义,简装,94,2004
南北,顺义其它,,11,顺鑫花语,2,1,375.0,顺义,精装,93,2009
南,顺义其它,,11,水色时光五区,2,1,240.0,顺义,精装,81,2009
南北,中央别墅区,,6,莲竹花园,3,1,378.0,顺义,精装,91,1998
南北,后沙峪,,6,青岚花园,3,2,500.0,顺义,精装,136,2006
南北,顺义城,,6,石园北区,3,1,362.0,顺义,精装,109,2003
东西北,顺义城,,6,建新南区,2,1,433.0,顺义,精装,89,1989
南北,后沙峪,,3,莫奈花园,4,2,1750.0,顺义,精装,341,2014
南,后沙峪,,6,后街花园,1,1,370.0,顺义,精装,69,2009
南北,李桥,,7,樱花园一区,1,1,195.0,顺义,简装,47,1999
南北,顺义城,,6,阳光水岸,2,1,310.0,顺义,精装,70,2009
北,顺义其它,,6,顺鑫花语,2,1,410.0,顺义,毛坯,92,2009
南,后沙峪,,14,中粮祥云国际生活区,2,1,760.0,顺义,精装,108,2013
南北,马坡,,16,鲁能7号院水岸公馆,3,2,450.0,顺义,毛坯,119,2014
东南西北,顺义城,,2,观潮园,8,3,1699.0,顺义,其他,373,1993
南北,顺义其它,,11,浅山香邑,4,2,418.0,顺义,精装,194,2013
西南,顺义城,,24,幸福西区,4,1,448.0,顺义,精装,118,2002
南北,顺义其它,,6,彩俸北区,3,1,350.0,顺义,简装,106,2003
南,顺义其它,,11,下坡屯家园一区,2,1,268.0,顺义,简装,78,2013
南北,顺义其它,,6,丽喜花园,3,1,350.0,顺义,其他,111,2005
南,顺义其它,,11,焦各庄街2号院,2,1,320.0,顺义,简装,86,2011
南北,顺义其它,,6,彩俸北区,3,1,340.0,顺义,简装,106,2003
南北,顺义其它,,6,馨港庄园三区,2,2,315.0,顺义,精装,106,2004
南北,顺义其它,,11,水色时光四区,2,2,265.0,顺义,其他,101,2012
南北,顺义城,,6,前进花园一区,2,1,305.0,顺义,其他,81,2003
南北,中央别墅区,,3,誉天下,5,3,3200.0,顺义,毛坯,573,2013
南北,顺义其它,,3,水色时光二区,4,2,700.0,顺义,其他,162,2007
南北,首都机场,,12,蓝海苑,3,1,512.0,顺义,其他,121,2006
南北,顺义其它,,4,东方太阳城,3,2,410.0,顺义,简装,122,2004
南北,顺义其它,,6,顺鑫花语,5,2,710.0,顺义,其他,87,2009
南北,马坡,,2,龙苑别墅,4,2,1500.0,顺义,精装,262,1995
南北,后沙峪,,8,明德家园,2,1,520.0,顺义,精装,93,2014
南,马坡,,11,香悦四季,3,1,449.0,顺义,精装,94,2012
南北,后沙峪,,5,万科城市花园,3,2,510.0,顺义,简装,112,1996
南北,后沙峪,,14,中粮祥云国际生活区,2,1,860.0,顺义,精装,113,2013
南北,顺义城,,6,港馨家园西区,2,1,275.0,顺义,简装,90,2007
南北,马坡,,11,鲁能7号院颐景溪园,3,2,535.0,顺义,精装,134,2012
南北,顺义城,,6,裕龙一区,3,1,375.0,顺义,其他,86,1998
南北,顺义城,,5,西辛南区,1,2,305.0,顺义,其他,77,1996
南北,后沙峪,,5,莫奈花园,4,2,1350.0,顺义,其他,184,2005
南,中央别墅区,,3,誉天下,4,3,1800.0,顺义,其他,385,2013
东南,中央别墅区,,6,名都园,2,1,485.0,顺义,其他,76,1999
南北,后沙峪,,6,三山新新家园,3,2,440.0,顺义,简装,97,2005
南北,顺义其它,,11,水色时光五区,3,1,270.0,顺义,其他,106,2009
南北,后沙峪,,6,三山新新家园,2,1,310.0,顺义,其他,73,2000
南北,顺义其它,,6,丽喜花园,2,1,378.0,顺义,其他,82,2005
南北,后沙峪,,6,三山新新家园,3,2,488.0,顺义,简装,112,2004
南北,后沙峪,,4,青岚花园,4,2,630.0,顺义,精装,166,2006
南北,顺义城,,6,石园北区,2,1,329.0,顺义,精装,91,1998
南北,顺义城,,6,幸福东区,1,1,262.0,顺义,其他,60,1992
南西,顺义城,,15,石景苑,2,1,394.0,顺义,精装,96,2011
南,马坡,,16,恒华安纳湖,2,1,330.0,顺义,精装,88,2011
东南,顺义城,,16,龙庭公寓,3,1,490.0,顺义,精装,179,2002
南北,顺义其它,,6,丽喜花园,3,1,460.0,顺义,精装,131,2003
南北,后沙峪,,6,青岚花园,3,2,490.0,顺义,精装,129,2006
南北,中央别墅区,,6,名都园,3,2,780.0,顺义,简装,147,2000
南北,后沙峪,,6,三山新新家园,3,2,500.0,顺义,简装,132,2004
南北,后沙峪,,6,三山新新家园,3,2,530.0,顺义,其他,132,2004
南北,顺义其它,,9,顺鑫花语,2,1,410.0,顺义,精装,96,2009
南北,顺义其它,,6,彩俸北区,3,1,350.0,顺义,精装,106,2003
南北,顺义其它,,6,彩俸北区,3,1,350.0,顺义,简装,106,2004
南北,首都机场,,6,西平街一里,2,1,216.0,顺义,简装,55,1992
东南北,后沙峪,,4,万科城市花园,4,3,1300.0,顺义,精装,267,1996
东南西北,后沙峪,,3,德国印象,4,2,1800.0,顺义,其他,332,2002
南北,顺义其它,,4,东方太阳城,4,2,717.0,顺义,其他,179,2004
南北,后沙峪,,10,香花畦家园,4,2,780.0,顺义,精装,163,2006
南北,后沙峪,,7,阿凯笛亚庄园,4,2,1280.0,顺义,精装,209,2009
南北,后沙峪,,9,香花畦家园,3,2,880.0,顺义,精装,167,2007
南北,顺义其它,,4,东方太阳城,3,2,545.0,顺义,精装,171,2003
南北,后沙峪,,14,中粮祥云国际生活区,3,2,1380.0,顺义,精装,190,2013
南北,顺义城,,15,港馨家园福景苑,2,1,388.0,顺义,毛坯,108,2015
南北,马坡,,14,金宝城北区,2,1,330.0,顺义,精装,92,2010
南北,顺义城,,6,幸福东区,2,1,320.0,顺义,简装,75,1992
南,顺义其它,,11,水色时光五区,2,1,257.0,顺义,其他,100,2009
南北,顺义其它,,11,水色时光五区,3,2,285.0,顺义,其他,107,2011
南北,顺义城,,6,西辛北区,3,2,420.0,顺义,精装,107,2005
南北,顺义其它,,6,顺鑫花语,2,2,430.0,顺义,精装,92,2009
西北,中央别墅区,,6,名都园,2,1,470.0,顺义,简装,72,1999
西,中央别墅区,,6,名都园,3,2,850.0,顺义,精装,144,1997
南北,马坡,,6,康乐小区,3,2,270.0,顺义,毛坯,94,2003
东西,顺义城,,6,幸福东区,2,1,248.0,顺义,简装,59,1992
南北,顺义其它,,11,水色时光五区,3,1,270.0,顺义,其他,109,2009
南北,后沙峪,,6,三山新新家园,3,1,430.0,顺义,精装,112,2005
南北,顺义城,,6,裕龙二区,3,1,540.0,顺义,简装,135,1999
南北,顺义城,,6,前进花园一区,2,1,318.0,顺义,精装,81,2001
南北,中央别墅区,,6,天恒花园,2,1,343.0,顺义,精装,72,2005
南北,后沙峪,,9,明德家园,2,1,505.0,顺义,精装,91,2014
南,后沙峪,,6,后街花园,2,1,320.0,顺义,精装,69,2009
南北,顺义城,,6,裕龙六区,3,2,420.0,顺义,简装,114,2003
南北,顺义城,,6,石园西区,1,1,235.0,顺义,其他,60,1990
西北,中央别墅区,,6,名都园,2,2,498.0,顺义,简装,78,1997
南北,后沙峪,,6,三山新新家园,3,1,410.0,顺义,简装,94,2004
南北,顺义其它,,11,顺鑫花语,2,1,430.0,顺义,其他,93,2009
南北,顺义其它,,6,馨港庄园三区,3,2,375.0,顺义,精装,127,2004
东南,中央别墅区,,3,丽京花园,1,2,700.0,顺义,精装,131,1992
