Direction,District,Elevator,Floor,Garden,Room,Hall,Price,Region,Renovation,Size,Year
南北,天通苑,有电梯,13,天通西苑三区,6,2,1150.0,昌平,简装,314,2003
南北,回龙观,有电梯,18,融泽嘉园,2,1,430.0,昌平,精装,91,2014
东北,鼓楼大街,有电梯,28,金隅万科城,2,1,360.0,昌平,精装,86,2011
南北,东关,无电梯,6,亢山佳园小区,2,2,345.0,昌平,简装,95,2003
南西,天通苑,有电梯,32,天通西苑二区,3,1,427.0,昌平,简装,112,2003
南北,鼓楼大街,有电梯,28,石坊院,2,1,450.0,昌平,精装,125,2010
东北,天通苑,有电梯,22,天通苑北一区,2,2,510.0,昌平,精装,188,2004
西南,鼓楼大街,有电梯,28,金隅万科城,2,1,385.0,昌平,精装,84,2011
南,鼓楼大街,有电梯,12,和平家园小区,3,2,560.0,昌平,精装,149,2007
东南北,鼓楼大街,有电梯,23,新新公寓,2,2,500.0,昌平,精装,107,2003
南北,天通苑,有电梯,16,天通苑北一区,3,2,650.0,昌平,精装,142,2004
南,沙河,无电梯,6,善缘嘉园,1,1,220.0,昌平,其他,50,2006
北,霍营,无电梯,6,华龙苑中里,1,0,256.0,昌平,简装,37,2001
南北,东关,无电梯,6,佳莲二期,2,1,295.0,昌平,简装,84,2005
南北,立水桥,无电梯,6,佳运园三期,1,1,329.0,昌平,简装,66,2004
南,立水桥,有电梯,15,溪城家园,2,1,398.0,昌平,其他,80,2010
东西,天通苑,无电梯,6,太平家园,2,2,398.0,昌平,其他,91,2000
东南北,南邵,有电梯,12,花雨汀,2,1,355.0,昌平,精装,87,2014
南北,霍营,无电梯,6,华龙苑南里,1,1,320.0,昌平,精装,56,1997
南北,天通苑,无电梯,6,天通苑北三区,2,1,445.0,昌平,简装,119,2005
南,北七家,无电梯,7,西湖新村,1,1,260.0,昌平,简装,55,2000
西北,鼓楼大街,有电梯,28,金隅万科城,1,1,249.0,昌平,其他,48,2009
西,鼓楼大街,有电梯,21,金隅万科城,1,1,345.0,昌平,精装,74,2012
南北,立水桥,无电梯,6,佳运园二期,1,1,328.0,昌平,简装,67,2005
东北,立水桥,有电梯,20,北京北,1,1,360.0,昌平,精装,56,2008
西,天通苑,有电梯,21,天通公园里,1,1,290.0,昌平,其他,48,2008
南北,立水桥,无电梯,6,肿瘤医院宿舍,2,1,330.0,昌平,简装,68,1996
南北,天通苑,无电梯,6,天通苑本六区,2,1,390.0,昌平,其他,90,2001
南,东关,无电梯,6,水关新村,1,1,230.0,昌平,精装,42,1993
南北,沙河,有电梯,17,北街家园八区,2,1,363.0,昌平,简装,88,2010
西,鼓楼大街,有电梯,4,金隅万科城,2,1,355.0,昌平,精装,91,2012
南北,回龙观,无电梯,6,龙锦苑五区,3,1,470.0,昌平,其他,97,2005
东西,鼓楼大街,无电梯,6,七一宿舍,2,1,305.0,昌平,其他,84,2000
南,立水桥,无电梯,6,东辰小区,2,1,334.0,昌平,简装,63,1996
南北,西三旗,无电梯,6,空军机械家属院,3,1,385.0,昌平,简装,71,1993
南北,北七家,无电梯,6,名佳花园一区,4,2,460.0,昌平,精装,137,2003
南北,天通苑,有电梯,17,天通苑北一区,3,1,685.0,昌平,简装,176,2004
南北,北七家,无电梯,6,王府温馨公寓,3,2,560.0,昌平,精装,123,2000
西南,回龙观,有电梯,20,东亚上北中心,3,3,310.0,昌平,精装,89,2009
南北,回龙观,无电梯,6,龙跃苑东四区,3,1,459.0,昌平,简装,122,2006
南北,小汤山,无电梯,5,汤HOUSE,3,1,560.0,昌平,其他,158,2011
南北,东关,无电梯,6,宁馨苑,4,3,640.0,昌平,精装,206,2003
南北,回龙观,无电梯,7,龙华园,3,2,490.0,昌平,精装,109,1995
南北,回龙观,无电梯,7,龙华园,3,1,385.0,昌平,精装,112,1995
东,西关环岛,有电梯,15,蓝郡国际花园,1,0,235.0,昌平,其他,61,2009
南西,回龙观,有电梯,18,东亚上北中心,3,3,305.0,昌平,精装,84,2009
南北,沙河,有电梯,18,北街家园一区,3,2,550.0,昌平,精装,136,2008
东,沙河,有电梯,18,北街家园八区,2,0,270.0,昌平,精装,65,2011
东西,天通苑,有电梯,10,天通苑中苑,6,2,750.0,昌平,精装,206,2008
东南西,天通苑,无电梯,6,天通苑东一区,6,2,500.0,昌平,简装,198,2001
南北,回龙观,有电梯,16,首开国风美唐二期,2,1,518.0,昌平,简装,96,2014
东南,天通苑,有电梯,18,天通西苑二区,2,2,427.0,昌平,精装,110,2003
南北,回龙观,无电梯,6,龙锦苑六区,6,2,630.0,昌平,简装,190,2003
南北,天通苑,无电梯,6,天通苑本三区,3,1,380.0,昌平,精装,67,2000
南北,鼓楼大街,无电梯,6,北城根小区,2,1,318.0,昌平,简装,90,1999
南北,西三旗,有电梯,18,上奥世纪中心,2,1,465.0,昌平,精装,91,2011
南,鼓楼大街,有电梯,23,新新公寓,2,1,450.0,昌平,其他,104,2003
南北,西关环岛,无电梯,5,秋实家园,2,1,330.0,昌平,简装,93,2000
南北,东关,无电梯,4,京科苑,4,2,740.0,昌平,精装,211,2003
东,西关环岛,有电梯,16,琥珀郡,1,1,98.0,昌平,精装,44,2011
南北,西关环岛,无电梯,4,水屯家园,2,1,258.0,昌平,简装,89,2003
东南北,回龙观,无电梯,4,龙城花园N区,3,1,648.0,昌平,精装,107,1997
南,天通苑,无电梯,6,天通苑本六区,1,1,305.0,昌平,精装,54,2000
南北,昌平其它,有电梯,15,龙湖滟澜新宸西区,3,2,580.0,昌平,简装,149,2015
南北,北七家,有电梯,5,北京太阳城老年公寓,2,1,355.0,昌平,精装,95,2004
南北,昌平其它,有电梯,15,龙湖滟澜新宸西区,3,1,488.0,昌平,毛坯,125,2015
南北,天通苑,有电梯,13,天通西苑一区,3,1,498.0,昌平,精装,159,2001
南北,立水桥,无电梯,6,佳运园三期,2,1,458.0,昌平,精装,88,2004
南北,天通苑,无电梯,6,天通苑北三区,2,1,415.0,昌平,精装,97,2004
南,回龙观,有电梯,18,首开国风美唐二期,2,1,522.0,昌平,精装,86,2014
南北,回龙观,有电梯,28,融泽嘉园,2,1,420.0,昌平,简装,80,2013
南,回龙观,有电梯,18,融泽嘉园,2,1,420.0,昌平,简装,86,2014
南,回龙观,有电梯,17,首开智慧社,3,1,700.0,昌平,简装,131,2011
东南,回龙观,有电梯,11,矩阵三期,1,1,405.0,昌平,简装,66,2007
东南西,天通苑,无电梯,6,天通苑东一区,6,2,500.0,昌平,简装,198,2001
南北,鼓楼大街,有电梯,12,和平家园小区,3,2,450.0,昌平,其他,118,2005
南北,北七家,无电梯,6,北亚花园,3,1,398.0,昌平,精装,109,1999
西,沙河,有电梯,17,北街家园八区,1,0,228.5,昌平,精装,41,2010
南北,北七家,有电梯,9,王府花园,3,1,450.0,昌平,精装,115,1995
南北,南邵,无电梯,6,拓然家苑,2,2,375.0,昌平,简装,112,2001
南北,昌平其它,有电梯,15,龙湖滟澜新宸西区,3,2,500.0,昌平,毛坯,122,2015
南北,回龙观,无电梯,4,龙城花园W区,3,2,790.0,昌平,精装,191,1997
南北,鼓楼大街,无电梯,6,北环里小区,2,1,425.0,昌平,其他,107,2000
南北,回龙观,无电梯,6,良庄家园,2,2,455.0,昌平,其他,98,2004
南北,小汤山,有电梯,4,金科天玺,4,3,950.0,昌平,毛坯,207,2013
东北,天通苑,有电梯,28,天通苑北一区,2,1,490.0,昌平,简装,187,2004
南北,北七家,有电梯,5,北京太阳城老年公寓,2,1,355.0,昌平,精装,95,2004
南,南邵,有电梯,21,龙山华府,3,1,455.0,昌平,简装,122,2010
东西,西关环岛,无电梯,6,西关北路,3,1,300.0,昌平,其他,90,1993
南,南邵,有电梯,15,花雨汀,1,1,273.0,昌平,精装,63,2014
南北,北七家,无电梯,6,冠雅苑,3,1,375.0,昌平,精装,91,2000
南北,鼓楼大街,无电梯,6,和平街东里,2,1,290.0,昌平,其他,81,1994
南北,鼓楼大街,无电梯,6,和平街东里,3,1,360.0,昌平,其他,88,1994
南北,东关,有电梯,6,北京风景,3,2,498.0,昌平,精装,115,2013
南北,回龙观,无电梯,6,北京人家,3,1,510.0,昌平,精装,118,2002
东西,鼓楼大街,有电梯,9,金隅万科城,2,1,375.0,昌平,简装,88,2009
南北,北七家,无电梯,6,名流花园,4,2,550.0,昌平,简装,195,1998
南北,北七家,无电梯,6,名流花园,3,1,350.0,昌平,精装,90,1996
西,沙河,有电梯,17,北街家园八区,1,0,228.5,昌平,精装,41,2010
南北,北七家,有电梯,9,王府花园,3,1,450.0,昌平,精装,115,1995
南北,立水桥,无电梯,6,肿瘤医院宿舍,2,1,308.0,昌平,其他,53,1996
南北,北七家,无电梯,6,北亚花园,3,1,398.0,昌平,精装,109,1999
东南,鼓楼大街,有电梯,24,新悦家园,2,1,370.0,昌平,简装,97,2003
西,沙河,有电梯,18,北街家园八区,1,0,166.0,昌平,其他,29,2011
东西,东关,有电梯,18,畅椿阁,2,2,530.0,昌平,简装,138,2009
南,立水桥,有电梯,15,溪城家园,2,1,400.0,昌平,精装,80,2010
南北,立水桥,有电梯,15,溪城家园,3,1,434.0,昌平,其他,86,2010
南北,回龙观,无电梯,6,龙跃苑一区,3,1,535.0,昌平,精装,112,2003
南北,回龙观,无电梯,6,龙跃苑一区,3,2,495.0,昌平,精装,141,2003
南北,西三旗,无电梯,6,龙乡中区,3,1,408.0,昌平,精装,83,1998
南北,沙河,无电梯,6,民园小区,2,3,342.0,昌平,其他,78,1996
南北,回龙观,无电梯,7,北店嘉园,3,1,520.0,昌平,其他,97,2003
南北,天通苑,无电梯,6,天通苑北一区,4,2,780.0,昌平,简装,188,2004
南北,天通苑,无电梯,6,天通苑本二区,3,1,450.0,昌平,简装,101,1999
南北,天通苑,无电梯,6,天通苑本四区,1,1,320.0,昌平,其他,71,2000
南北,天通苑,有电梯,16,天通苑东一区,5,2,915.0,昌平,其他,385,2002
南北,北七家,有电梯,8,王府花园,3,1,550.0,昌平,精装,146,1996
东西,鼓楼大街,有电梯,28,金隅万科城,2,1,405.0,昌平,精装,86,2009
西南,鼓楼大街,有电梯,26,金隅万科城,2,1,389.0,昌平,精装,85,2012
南北,回龙观,无电梯,4,龙城花园W区,3,2,1100.0,昌平,精装,191,1997
南北,西关环岛,无电梯,6,御路园,3,2,420.0,昌平,其他,116,2001
南,南邵,有电梯,21,龙山华府,3,1,455.0,昌平,简装,122,2010
南北,东关,无电梯,6,昌盛园三区,3,2,550.0,昌平,精装,139,2005
南北,天通苑,无电梯,7,天通苑本五区,2,1,450.0,昌平,毛坯,81,1999
南,昌平其它,有电梯,9,金科帕提欧,2,1,380.0,昌平,精装,86,2010
南,鼓楼大街,有电梯,28,新悦家园,2,1,418.0,昌平,精装,93,2012
南西北,天通苑,有电梯,32,天通苑东一区,3,1,520.0,昌平,精装,176,2001
南北,天通苑,无电梯,6,天通苑本二区,2,1,420.0,昌平,精装,97,1999
东,沙河,有电梯,17,北街家园八区,1,0,185.0,昌平,其他,34,2010
南,天通苑,无电梯,6,天通苑东一区,1,1,339.0,昌平,简装,53,2001
南,南邵,有电梯,21,龙山华府,2,1,390.0,昌平,精装,86,2011
南北,北七家,无电梯,7,名流花园,2,1,320.0,昌平,简装,74,1996
南北,西关环岛,无电梯,6,水屯家园,3,1,330.0,昌平,简装,116,2003
南北,天通苑,无电梯,6,太平家园,4,2,560.0,昌平,简装,140,1998
南北,鼓楼大街,无电梯,6,南环里,2,1,289.0,昌平,精装,67,1995
南北,回龙观,有电梯,25,融泽嘉园,2,1,450.0,昌平,精装,97,2014
南西北,天通苑,有电梯,32,天通苑东一区,1,0,1100.0,昌平,简装,408,2002
北,回龙观,有电梯,18,东亚上北中心,1,1,130.0,昌平,精装,39,2009
西北,立水桥,有电梯,27,奥北南区,2,2,219.0,昌平,精装,59,2008
南北,西关环岛,有电梯,9,蓝郡国际花园,2,1,460.0,昌平,简装,109,2006
南,天通苑,有电梯,18,公园两栋,3,3,299.0,昌平,精装,56,2011
南北,立水桥,有电梯,27,奥北南区,3,3,290.0,昌平,精装,84,2008
西,沙河,有电梯,18,北街家园八区,1,0,185.0,昌平,其他,33,2010
南北,回龙观,有电梯,28,金域华府一期,2,1,650.0,昌平,其他,98,2012
南,北七家,有电梯,10,燕城北苑,2,1,375.0,昌平,精装,100,2010
南北,西关环岛,无电梯,6,郝庄家园,2,1,275.0,昌平,其他,91,2004
南北,回龙观,无电梯,6,龙跃苑一区,3,1,570.0,昌平,其他,141,2003
南北,沙河,无电梯,6,民园小区,3,1,315.0,昌平,简装,83,1999
南北,北七家,无电梯,7,西湖新村,2,2,430.0,昌平,精装,135,1998
南北,西关环岛,无电梯,6,御路园,3,2,410.0,昌平,精装,116,2001
南北,天通苑,无电梯,7,天通苑东三区,4,1,500.0,昌平,其他,171,2002
南北,东关,无电梯,6,昌盛园三区,3,2,550.0,昌平,精装,139,2005
东西,鼓楼大街,无电梯,6,七一宿舍,2,1,335.0,昌平,精装,84,2000
南北,鼓楼大街,无电梯,6,北环路25号院,2,2,348.0,昌平,简装,92,2007
东西,鼓楼大街,有电梯,28,金隅万科城,2,1,375.0,昌平,精装,85,2009
东南,鼓楼大街,有电梯,21,金隅万科城,2,1,400.0,昌平,精装,89,2009
西,鼓楼大街,有电梯,21,金隅万科城,2,1,335.0,昌平,其他,81,2012
南北,霍营,无电梯,6,龙锦苑东五区,3,2,460.0,昌平,简装,124,2007
南,北七家,无电梯,6,蓬莱公寓东区,2,2,355.0,昌平,简装,107,2001
南北,西关环岛,无电梯,6,水屯家园,3,1,300.0,昌平,其他,120,2003
西南,天通苑,有电梯,22,天通苑北一区,3,1,700.0,昌平,简装,235,2004
东南西,东关,无电梯,6,水关新村,2,1,265.0,昌平,简装,64,1992
南北,回龙观,无电梯,6,和谐家园二区,3,1,535.0,昌平,简装,118,2006
南东北,立水桥,有电梯,20,北京北,2,1,455.0,昌平,简装,77,2008
北,回龙观,有电梯,21,东亚上北中心,1,1,122.0,昌平,简装,37,2009
南北,天通苑,有电梯,13,天通苑北一区,3,2,590.0,昌平,精装,143,2004
西南,天通苑,有电梯,20,天通苑中苑,2,1,400.0,昌平,精装,103,2008
南北,霍营,有电梯,10,紫金新干线二期,2,2,445.9,昌平,精装,92,2013
南北,昌平其它,无电梯,6,宜山居,2,2,310.0,昌平,精装,82,2013
南北,沙河,无电梯,6,北街家园一区,3,1,375.0,昌平,简装,90,2012
南,西三旗,无电梯,6,空军机械家属院,2,1,355.0,昌平,简装,60,1986
东西,东关,有电梯,21,金隅观澜时代,3,2,405.0,昌平,其他,92,2013
南北,回龙观,有电梯,16,首开国风美唐二期,3,1,555.0,昌平,精装,95,2014
南北,回龙观,有电梯,20,首开国风美唐二期,3,1,576.0,昌平,简装,97,2014
南北,西关环岛,无电梯,6,郝庄家园,3,1,300.0,昌平,其他,100,2004
南北,回龙观,无电梯,6,龙腾苑三区,2,1,425.0,昌平,其他,97,2002
南北,回龙观,无电梯,6,龙华园,2,1,424.0,昌平,其他,80,1996
南北,回龙观,有电梯,26,金域华府一期,2,1,680.0,昌平,精装,99,2012
南,回龙观,有电梯,20,首开国风美唐二期,2,1,496.0,昌平,其他,82,2014
南北,东关,无电梯,6,昌盛园二区,3,2,500.0,昌平,其他,136,2001
西,天通苑,有电梯,15,天通苑中苑,2,1,590.0,昌平,其他,152,2008
南北,沙河,有电梯,17,北街家园七区,2,2,360.0,昌平,精装,86,2011
南北,东关,有电梯,8,北京风景,2,1,455.0,昌平,其他,114,2013
东西,天通苑,有电梯,19,天通西苑二区,2,2,446.0,昌平,精装,130,2003
西南,天通苑,有电梯,18,天通苑东一区,1,1,340.0,昌平,其他,75,2001
东西,天通苑,有电梯,13,天通西苑三区,3,1,487.0,昌平,简装,147,2003
南,北七家,无电梯,6,望都家园,1,1,308.0,昌平,精装,54,2001
南北,回龙观,无电梯,6,北京人家,3,1,570.0,昌平,其他,119,2004
南北,回龙观,无电梯,6,龙跃苑三区,3,1,560.0,昌平,简装,129,2005
南北,天通苑,无电梯,7,天通西苑一区,2,2,450.0,昌平,简装,112,2001
东西,回龙观,无电梯,5,风雅园二区,1,1,355.0,昌平,其他,70,2000
南,东关,有电梯,21,金隅观澜时代,2,1,385.0,昌平,精装,85,2012
南北,天通苑,无电梯,6,天通苑本三区,3,1,535.0,昌平,精装,128,1999
东西,天通苑,无电梯,6,天通苑本四区,3,1,500.0,昌平,精装,137,2001
南西,鼓楼大街,有电梯,12,永安路小区,2,1,350.0,昌平,精装,95,2004
南北,北七家,有电梯,5,北京太阳城老年公寓,3,2,470.0,昌平,精装,151,2001
南北,北七家,有电梯,4,北京太阳城老年公寓,3,2,510.0,昌平,简装,160,2007
南北,昌平其它,有电梯,9,典雅庄园,2,2,300.0,昌平,其他,104,2004
南北,天通苑,无电梯,6,天通苑本三区,2,1,470.0,昌平,简装,97,1999
南北,回龙观,有电梯,28,金域华府二期,3,1,815.0,昌平,精装,116,2014
南北,北七家,无电梯,6,名佳花园四区,2,1,345.0,昌平,简装,87,2003
南北,回龙观,无电梯,6,龙腾苑三区,3,2,520.0,昌平,精装,126,2002
南北,东关,无电梯,6,昌盛园二区,3,2,500.0,昌平,其他,136,2001
南北,回龙观,有电梯,26,金域华府一期,2,1,680.0,昌平,精装,99,2012
南北,沙河,无电梯,6,民园小区,3,1,330.0,昌平,精装,83,1999
东西,沙河,无电梯,6,民园小区,4,1,350.0,昌平,精装,101,1999
南,北七家,有电梯,10,燕城北苑,2,1,410.0,昌平,简装,102,2010
南北,北七家,有电梯,8,金色漫香苑,2,2,480.0,昌平,精装,97,2013
南北,东关,无电梯,6,昌盛园四区,3,2,550.0,昌平,简装,153,2000
南北,回龙观,无电梯,6,风雅园二区,2,2,430.0,昌平,其他,93,2000
南北,北七家,无电梯,6,温泉花园B区,3,2,354.0,昌平,简装,141,1999
南北,天通苑,无电梯,7,天通苑北三区,2,2,450.0,昌平,精装,112,2003
南北,北七家,无电梯,6,蓬莱公寓西区,3,2,455.0,昌平,精装,143,1995
南北,东关,无电梯,6,东关北里小区,3,1,360.0,昌平,简装,86,1996
南,鼓楼大街,有电梯,22,金隅万科城悦嘉公寓,2,1,310.0,昌平,精装,74,2010
南北,回龙观,无电梯,6,龙跃苑东四区,2,1,460.0,昌平,简装,97,2006
南北,西关环岛,无电梯,6,建明里小区,2,2,380.0,昌平,简装,99,1996
南北,回龙观,无电梯,6,龙腾苑五区,3,1,475.0,昌平,简装,118,2003
南,回龙观,有电梯,28,融泽嘉园,2,1,420.0,昌平,简装,87,2013
南,回龙观,有电梯,9,北京人家,3,2,580.0,昌平,其他,136,2005
东西,天通苑,无电梯,6,天通苑中苑,3,1,600.0,昌平,精装,151,2007
南北,北七家,无电梯,7,西湖新村,3,2,428.0,昌平,精装,148,2000
南北,东关,有电梯,8,随园,3,2,535.0,昌平,精装,133,2009
东西,西关环岛,无电梯,6,御路园,2,2,290.0,昌平,其他,93,2001
南北,西三旗,有电梯,23,上奥世纪中心,1,1,470.0,昌平,简装,94,2008
南,昌平其它,有电梯,18,保利罗兰香谷,2,2,375.0,昌平,其他,84,2012
南北,回龙观,无电梯,6,北京人家,3,1,570.0,昌平,其他,119,2004
东西,天通苑,无电梯,6,天通苑本四区,3,1,500.0,昌平,精装,137,2001
西,沙河,有电梯,18,北街家园八区,2,2,280.0,昌平,其他,71,2011
南北,南邵,无电梯,6,拓然家苑,2,1,310.0,昌平,精装,88,2006
南北,天通苑,无电梯,6,天通苑本四区,1,1,310.0,昌平,精装,66,2000
南北,昌平其它,无电梯,6,宜山居,2,2,325.0,昌平,精装,83,2013
南北,回龙观,有电梯,27,融泽嘉园,2,1,450.0,昌平,精装,97,2013
南北,沙河,有电梯,17,北街家园七区,2,1,365.0,昌平,其他,89,2011
南北,天通苑,有电梯,13,天通西苑一区,4,1,660.0,昌平,精装,187,2001
南北,回龙观,有电梯,15,首开国风美唐二期,3,1,598.0,昌平,其他,96,2014
南北,回龙观,无电梯,7,龙华园,2,1,299.0,昌平,简装,66,1995
西南,天通苑,有电梯,16,天通苑东一区,1,1,346.0,昌平,精装,75,2002
南北,鼓楼大街,有电梯,12,和平家园小区,2,1,305.0,昌平,其他,78,2005
东南北,立水桥,有电梯,15,溪城家园,3,1,418.0,昌平,简装,87,2010
东,立水桥,无电梯,6,佳运园一期,1,1,310.0,昌平,简装,63,1998
南北,回龙观,无电梯,6,龙跃苑一区,3,2,568.0,昌平,简装,140,2003
南北,回龙观,无电梯,5,龙跃苑一区,3,1,518.0,昌平,其他,140,2003
南北,沙河,无电梯,6,民园小区,3,1,330.0,昌平,精装,83,1999
东西,沙河,无电梯,6,民园小区,4,1,350.0,昌平,精装,101,1999
南北,北七家,无电梯,6,蓬莱公寓西区,3,1,580.0,昌平,精装,128,1999
南北,立水桥,无电梯,6,佳运园二期,3,1,579.0,昌平,精装,115,2005
南北,东关,有电梯,6,北京风景,3,1,540.0,昌平,精装,122,2013
南北,回龙观,有电梯,10,领秀慧谷C区,3,1,530.0,昌平,简装,94,2012
南北,立水桥,无电梯,6,佳运园一期,2,1,360.0,昌平,精装,81,1998
东西北,北七家,无电梯,6,冠雅苑,2,1,310.0,昌平,简装,84,2000
南北,东关,无电梯,6,宁馨苑,3,2,480.0,昌平,精装,155,2002
南北,西关环岛,无电梯,6,建明里小区,3,2,420.0,昌平,精装,121,2004
南西北,天通苑,有电梯,32,天通西苑三区,3,2,538.0,昌平,简装,187,2003
