,District,Elevator,Floor,Garden,Price,Size,Year,东城,丰台,亦庄开发区,大兴,密云,平谷,怀柔,房山,昌平,朝阳,海淀,石景山,西城,通州,门头沟,顺义,其他,南北,毛坯,简装,精装,东,南,西,北,Room,Hall
15077,魏公村,无电梯,6,悦园,970.0,94.0,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15078,五道口,,5,中关村三才堂,669.0,61.0,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15079,紫竹桥,,16,财智公馆,312.0,42.0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,1.0
15080,西北旺,有电梯,6,西山壹号院,3050.0,273.0,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,4.0,1.0
15081,五道口,无电梯,6,东王庄,400.0,46.0,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0
15082,厂洼,,20,厂洼小区,460.0,51.0,1991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0
15083,世纪城,有电梯,13,春荫园,2350.0,209.0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0
15084,西山,无电梯,4,西山美墅馆F区,2300.0,206.0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0
15085,西北旺,有电梯,10,五矿万科如园,2500.0,285.0,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,3.0
15086,皂君庙,有电梯,24,双榆树南里二区,480.0,50.0,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,1.0
15087,小西天,有电梯,21,枫蓝国际,598.0,71.0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,1.0,2.0
15088,魏公村,有电梯,16,民族大学南路19号院,525.0,54.0,1991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0
15089,学院路,无电梯,6,静淑东里,871.0,94.0,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,4.0,2.0
15090,四季青,有电梯,14,绿波漫板,440.0,57.0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
15091,牡丹园,,23,中鑫嘉园,581.0,72.0,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,1.0,1.0
15092,小西天,无电梯,6,红联北村,340.0,40.0,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0
15093,五棵松,,18,今日家园,610.0,102.0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,2.0,1.0
15094,五道口,,9,水清木华园,1780.0,148.0,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
15095,五道口,无电梯,6,东王庄,650.0,76.0,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
15096,万寿路,,6,太平路甲21号院,482.0,66.0,1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0
15097,玉泉路,,12,玉海园二里,508.0,69.0,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0
15098,五棵松,有电梯,12,永金里小区,930.0,137.0,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,3.0,1.0
15099,上地,有电梯,10,上地佳园,1430.0,149.0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
15100,牡丹园,无电梯,6,塔院小区,690.0,78.0,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,3.0,1.0
15101,二里庄,有电梯,24,健翔园,930.0,112.0,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,2.0,2.0
15102,万柳,有电梯,16,康桥水郡,1580.0,117.0,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
15103,西三旗,,6,北新家园,500.0,80.0,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15104,定慧寺,无电梯,6,又一村,460.0,58.0,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15105,北太平庄,无电梯,6,北影小区,535.0,60.0,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
15106,学院路,有电梯,12,海丰园公寓,880.0,129.0,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
15107,玉泉路,无电梯,6,玉海园二里,543.0,72.0,1997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
15108,西三旗,有电梯,24,新康园,650.0,117.0,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,2.0,1.0
15109,定慧寺,无电梯,7,亮甲店小区,700.0,101.0,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0
15110,甘家口,有电梯,16,甘家口小区,689.0,69.0,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,2.0,1.0
15111,世纪城,有电梯,16,远大园六区,1550.0,146.0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,3.0,2.0
15112,马连洼,无电梯,4,圆明园花园别墅,1200.0,149.0,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
15113,马连洼,无电梯,6,圆明园花园别墅,790.0,115.0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,3.0,1.0
15114,双榆树,有电梯,24,都市网景,930.0,113.0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,1.0
15115,五道口,无电梯,5,中关村三才堂,680.0,56.0,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
15116,新街口,有电梯,20,文慧园,999.0,110.0,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,2.0,1.0
15117,世纪城,有电梯,14,远大园三区,1580.0,158.0,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0
15118,田村,有电梯,8,自由度,720.0,119.0,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,2.0,2.0
15119,马连洼,有电梯,7,七彩华园,1150.0,140.0,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0
15120,五道口,无电梯,6,厢白旗甲1号院,838.0,80.0,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,3.0,1.0
15121,清河,有电梯,31,永泰园,660.0,110.0,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,2.0,2.0
15122,西直门,无电梯,6,明光村小区,698.0,80.0,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
15123,军博,有电梯,18,茂林居,920.0,102.0,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
15124,清河,,7,砂轮厂宿舍,530.0,99.0,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,3.0,2.0
15125,紫竹桥,无电梯,6,车公庄西路45号院,640.0,68.0,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,3.0,1.0
15126,世纪城,有电梯,17,远大园二区,1250.0,125.0,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,2.0,1.0
15127,知春路,有电梯,18,太月园,1736.0,204.0,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,3.0,2.0
15128,六里桥,有电梯,24,吴家村路10号院,630.0,103.0,1997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,3.0,1.0
15129,西二旗,有电梯,10,领秀硅谷,920.0,121.0,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0
15130,知春路,无电梯,6,罗庄东里,480.0,57.0,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
15131,安宁庄,无电梯,7,毛纺住宅北小区,386.0,63.0,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15132,四季青,有电梯,9,美丽星苑,665.0,70.0,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,2.0,1.0
15133,圆明园,有电梯,18,百环地产,850.0,146.0,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,3.0,1.0
15134,杨庄,无电梯,6,建西苑北里,580.0,84.0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
15135,知春路,有电梯,25,汉荣家园,1546.0,147.0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,3.0,2.0
15136,西直门,有电梯,22,海云轩,715.0,93.0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,2.0,1.0
15137,紫竹桥,有电梯,13,中海紫金苑,2700.0,180.0,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0
15138,马连洼,有电梯,7,西山华府,1280.0,120.0,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0
15139,五棵松,无电梯,6,永金里小区,885.0,120.0,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
15140,西二旗,有电梯,5,领秀新硅谷2号院,1350.0,155.0,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,3.0,1.0
15141,双榆树,有电梯,18,知春里,700.0,74.0,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,2.0,1.0
15142,学院路,有电梯,27,城华园,428.0,54.0,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0
15143,紫竹桥,无电梯,6,环保局宿舍楼,545.0,65.0,1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
15144,世纪城,有电梯,18,垂虹园,2400.0,207.0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,4.0,2.0
15145,西二旗,有电梯,15,领秀新硅谷2号院,1050.0,125.0,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,2.0,2.0
15146,定慧寺,,18,阜成路甲52号院,600.0,81.0,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,2.0,1.0
15147,玉泉路,有电梯,10,玉海园三里,560.0,81.0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,2.0,1.0
15148,五棵松,有电梯,12,永金里小区,930.0,137.0,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,3.0,1.0
15149,牡丹园,无电梯,6,塔院小区,690.0,78.0,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,3.0,1.0
15150,西三旗,,6,北新家园,500.0,80.0,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15151,学院路,有电梯,12,海丰园公寓,880.0,129.0,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
15152,万柳,有电梯,16,康桥水郡,1580.0,117.0,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
15153,玉泉路,无电梯,6,玉海园二里,543.0,72.0,1997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
15154,二里庄,有电梯,24,健翔园,930.0,112.0,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,2.0,2.0
15155,海淀北部新区,,9,正源尚峰尚水,800.0,131.0,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
15156,五棵松,,15,紫金长安,1185.0,98.0,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15157,甘家口,无电梯,5,花园村小区,575.0,67.0,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,3.0,1.0
15158,西北旺,有电梯,6,西山壹号院,2400.0,207.0,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0
15159,海淀北部新区,无电梯,4,老年医院家属楼,420.0,70.0,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
15160,清河,有电梯,18,世华龙樾,1380.0,146.0,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0
15161,五道口,无电梯,6,东王庄,805.0,86.0,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
15162,清河,有电梯,18,世华龙樾,1380.0,147.0,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0
15163,白石桥,无电梯,6,中国银行宿舍,1080.0,96.0,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
15164,西直门,有电梯,14,铁道科学研究院,1350.0,103.0,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
15165,清河,有电梯,15,怡清园,625.0,117.0,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,2.0
15166,世纪城,有电梯,14,远大园三区,1480.0,158.0,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,2.0
15167,西三旗,有电梯,11,富力桃园B区,599.0,93.0,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
15168,马连洼,,6,兰园,515.0,68.0,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15169,双榆树,,18,知春里,890.0,85.0,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,3.0,1.0
15170,知春路,无电梯,6,首体家属院,810.0,78.0,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0
15171,六里桥,无电梯,6,吴家村路10号院,595.0,87.0,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
15172,海淀北部新区,,8,保利西山林语,360.0,56.0,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0,1.0
15173,五棵松,无电梯,6,永定路70号院,460.0,63.0,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15174,白石桥,无电梯,4,大柳树甲17号院,1140.0,114.0,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,4.0,2.0
15175,海淀北部新区,有电梯,8,保利西山林语,580.0,92.0,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,2.0,1.0
15176,万柳,有电梯,18,新起点嘉园,1190.0,154.0,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,3.0,1.0
15177,定慧寺,有电梯,12,亮丽园,1388.0,173.0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,4.0,1.0
15178,军博,有电梯,16,北蜂窝路5号院,650.0,59.0,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,1.0,1.0
15179,海淀其它,,6,前沙涧路7号院,260.0,61.0,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0
15180,清河,,5,砂轮厂宿舍,360.0,55.0,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15181,小西天,有电梯,26,今典花园,460.0,53.0,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0
15182,四季青,有电梯,14,水云居,330.0,35.0,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0
15183,知春路,有电梯,18,罗庄西里,680.0,85.0,1997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,2.0,1.0
15184,四季青,有电梯,17,曙光花园,1180.0,129.0,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
15185,马甸,无电梯,6,钟表南园,630.0,73.0,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,3.0,1.0
15186,五棵松,有电梯,16,复兴路30号院,550.0,56.0,1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15187,知春路,有电梯,25,锦秋知春,2200.0,178.0,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,3.0,2.0
15188,知春路,有电梯,19,知春嘉园,1300.0,151.0,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,3.0,2.0
15189,西直门,有电梯,22,天兆家园,1700.0,166.0,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
15190,双榆树,有电梯,18,知春里,680.0,61.0,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
15191,西直门,,6,卫生部小区,620.0,65.0,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
15192,马连洼,,6,梅园,620.0,85.0,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,3.0,1.0
15193,紫竹桥,,15,七贤村,438.0,49.0,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0
15194,田村,有电梯,9,乐府江南,970.0,102.0,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0
15195,玉泉路,无电梯,6,玉海园三里,540.0,74.0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
15196,西二旗,有电梯,24,智学苑,630.0,119.0,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,3.0,1.0
15197,西二旗,,6,智学苑,550.0,88.0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
15198,公主坟,无电梯,6,柳林馆,850.0,83.0,1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0
15199,中关村,无电梯,7,教委计生委大院,600.0,44.0,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
15200,清河,,6,621小区,435.0,55.0,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,2.0,1.0
15201,圆明园,,7,北河沿,1066.0,92.0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0
15202,玉泉路,有电梯,16,复兴路46号院,630.0,69.0,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,2.0,1.0
15203,苏州桥,,6,海淀大街25号,500.0,57.0,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,2.0,1.0
15204,田村,有电梯,13,兰德华庭,940.0,122.0,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0
15205,西北旺,有电梯,6,西山壹号院,3200.0,278.0,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,2.0
15206,西山,无电梯,4,香山煤厂街27号院,290.0,54.0,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15207,学院路,有电梯,20,文成杰座,560.0,66.0,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,1.0
15208,五道口,无电梯,6,展春园,370.0,41.0,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0
15209,海淀北部新区,无电梯,5,西六砖瓦厂家属楼,295.0,57.0,1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15210,公主坟,,6,翠微东里,555.0,64.0,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0
15211,清河,有电梯,22,清景园,630.0,99.0,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0
15212,小西天,,16,红联北村,410.0,49.0,1991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,2.0,1.0
15213,万柳,,9,万泉新新家园,1250.0,85.0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0
15214,万寿路,,19,万寿园,750.0,67.0,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0
15215,魏公村,无电梯,5,魏公村小区,520.0,50.0,1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0
15216,清河,无电梯,5,信息学院家属楼,390.0,59.0,1978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0
15217,上地,无电梯,6,当代城市家园,950.0,122.0,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0
